Summarizer,Evidence,Role,Insights,Example,BLEU,METEOR,R-1,R-2,R-L,Reading ease
longformer_ext,plot+table,on,on,on,0.027927,0.130829,0.375556,0.138085,0.186667,44.390909
t5,plot+table,on,on,on,0.032315,0.195396,0.487078,0.135458,0.210736,38.162775
bart,plot,off,off,off,0.031448,0.217183,0.426667,0.107023,0.196667,36.822751
bert,plot,off,off,off,0.020203,0.210318,0.429238,0.096724,0.174184,37.299596
longformer_ext,plot,off,off,off,0.030437,0.274533,0.424084,0.08399,0.183246,30.7825
t5,plot,off,off,off,0.030239,0.182988,0.421875,0.105882,0.1875,34.257003
bart,plot,off,off,off,0.045024,0.193814,0.468439,0.113333,0.222591,39.999003
bert,plot,off,off,off,0.025145,0.312682,0.494253,0.143954,0.204981,40.784611
longformer_ext,plot,off,off,off,0.03134,0.234559,0.42029,0.101695,0.171498,33.845711
t5,plot,off,off,off,0.009573,0.178649,0.40354,0.099467,0.20531,37.001027
bart,plot,off,off,off,0.016854,0.130531,0.356459,0.151079,0.208134,55.057597
bert,plot,off,off,off,0.106621,0.28887,0.586352,0.221097,0.261163,43.076389
longformer_ext,plot,off,off,off,0.051869,0.207491,0.486188,0.142066,0.224678,48.210831
t5,plot,off,off,off,0.00517,0.099956,0.27204,0.121212,0.171285,50.851289
bart,table,off,off,off,0.016743,0.206478,0.378682,0.067511,0.159888,37.530451
bert,table,off,off,off,0.012553,0.237546,0.409031,0.087883,0.162019,38.778811
longformer_ext,table,off,off,off,0.022103,0.270483,0.392405,0.088795,0.170886,31.415385
t5,table,off,off,off,0.031287,0.204485,0.398577,0.082143,0.170819,44.169549
bart,table,off,off,off,0.060625,0.209471,0.450567,0.136585,0.226904,35.859692
bert,table,off,off,off,0.026738,0.289565,0.436464,0.119926,0.191529,31.72505
longformer_ext,table,off,off,off,0.047902,0.22658,0.44359,0.11054,0.169231,4.770938
t5,table,off,off,off,0.016867,0.166489,0.415808,0.093103,0.206186,49.920604
bart,table,off,off,off,0.044869,0.164159,0.416198,0.214205,0.23847,47.35868
bert,table,off,off,off,0.07499,0.292224,0.556196,0.194805,0.240634,33.734571
longformer_ext,table,off,off,off,0.076785,0.217903,0.483781,0.170845,0.227989,44.949067
t5,table,off,off,off,0.017293,0.122288,0.303465,0.131737,0.176822,47.004345
bart,plot+table,off,off,off,0.025508,0.234721,0.436923,0.089506,0.181538,38.502306
bert,plot+table,off,off,off,0.017211,0.244478,0.421875,0.083551,0.171875,32.354922
longformer_ext,plot+table,off,off,off,0.032994,0.284267,0.388029,0.093071,0.169247,31.77988
t5,plot+table,off,off,off,0.036624,0.217798,0.402027,0.084746,0.195946,25.597961
bart,plot+table,off,off,off,0.044342,0.221832,0.479871,0.119548,0.231884,38.321112
bert,plot+table,off,off,off,0.015875,0.30073,0.435784,0.106477,0.180691,37.299752
longformer_ext,plot+table,off,off,off,0.049598,0.252163,0.505102,0.132992,0.232143,29.440814
t5,plot+table,off,off,off,0.023158,0.154438,0.382979,0.099644,0.195035,36.856393
bart,plot+table,off,off,off,0.036984,0.159844,0.419534,0.206897,0.228635,48.598642
bert,plot+table,off,off,off,0.064251,0.29884,0.539594,0.193684,0.224247,33.619767
longformer_ext,plot+table,off,off,off,0.062305,0.205934,0.480074,0.154132,0.222428,54.430278
t5,plot+table,off,off,off,0.011784,0.114992,0.284326,0.129111,0.160389,45.374122
bart,plot,on,off,off,0.028649,0.233869,0.432709,0.112821,0.194208,19.922622
bert,plot,on,off,off,0.032409,0.233232,0.436578,0.097633,0.188791,34.145675
longformer_ext,plot,on,off,off,0.006558,0.101202,0.242735,0.030875,0.08547,43.940962
t5,plot,on,off,off,0.028684,0.255727,0.47532,0.13211,0.197441,33.08458
bart,plot,on,off,off,0.033322,0.209826,0.487261,0.13099,0.219745,29.093573
bert,plot,on,off,off,0.02881,0.279507,0.46337,0.13945,0.199634,31.241049
longformer_ext,plot,on,off,off,0.051698,0.211686,0.464849,0.143885,0.218077,30.766272
t5,plot,on,off,off,0.015689,0.160478,0.383803,0.106007,0.204225,44.082098
bart,plot,on,off,off,0.038184,0.169519,0.385382,0.157603,0.219269,37.268484
bert,plot,on,off,off,0.066922,0.309829,0.610294,0.194404,0.238235,32.44281
longformer_ext,plot,on,off,off,0.054453,0.177153,0.414169,0.121929,0.17802,24.10553
t5,plot,on,off,off,0.009518,0.125255,0.332558,0.09324,0.176744,39.268969
bart,table,on,off,off,0.023691,0.222064,0.401826,0.08855,0.182648,22.109156
bert,table,on,off,off,0.014284,0.231871,0.403718,0.058589,0.164675,30.0341
longformer_ext,table,on,off,off,0.009938,0.22334,0.343784,0.054171,0.134054,43.002785
t5,table,on,off,off,0.021025,0.211509,0.405892,0.07225,0.163666,36.40595
bart,table,on,off,off,0.021039,0.188186,0.435055,0.100471,0.197183,31.007176
bert,table,on,off,off,0.014481,0.258578,0.35034,0.086882,0.166667,28.193666
longformer_ext,table,on,off,off,0.047396,0.251391,0.469697,0.139241,0.207071,31.533487
t5,table,on,off,off,0.012563,0.159724,0.361158,0.088889,0.177172,27.2175
bart,table,on,off,off,0.05896,0.188937,0.47352,0.216441,0.257529,37.515324
bert,table,on,off,off,0.041927,0.317414,0.515528,0.175373,0.204969,23.489578
longformer_ext,table,on,off,off,0.119993,0.2868,0.547582,0.207812,0.24181,42.848398
t5,table,on,off,off,0.010888,0.151908,0.375556,0.122494,0.168889,43.2775
bart,plot+table,on,off,off,0.05955,0.238868,0.382126,0.111283,0.1849,17.589662
bert,plot+table,on,off,off,0.013484,0.252414,0.424,0.080214,0.162667,32.012316
longformer_ext,plot+table,on,off,off,0.013616,0.215662,0.3607,0.067476,0.142665,33.805514
t5,plot+table,on,off,off,0.046783,0.247863,0.45614,0.1152,0.188198,27.273207
bart,plot+table,on,off,off,0.016322,0.173788,0.39222,0.084553,0.181524,23.746866
bert,plot+table,on,off,off,0.02215,0.295282,0.411814,0.120034,0.192405,26.472848
longformer_ext,plot+table,on,off,off,0.038999,0.204366,0.440629,0.126255,0.203147,35.23945
t5,plot+table,on,off,off,0.036759,0.210244,0.456376,0.131313,0.244966,44.171687
bart,plot+table,on,off,off,0.043913,0.186557,0.4625,0.177453,0.225,40.620289
bert,plot+table,on,off,off,0.044147,0.333443,0.514451,0.168981,0.190751,24.831665
longformer_ext,plot+table,on,off,off,0.051422,0.196117,0.482826,0.153392,0.215898,37.472944
t5,plot+table,on,off,off,0.009098,0.164573,0.398259,0.10687,0.178455,50.3275
bart,plot,off,on,off,0.042384,0.262976,0.469484,0.10675,0.178404,29.538771
bert,plot,off,on,off,0.021753,0.243086,0.465714,0.100287,0.202857,37.120844
longformer_ext,plot,off,on,off,0.031953,0.263134,0.432099,0.089109,0.167901,24.828667
t5,plot,off,on,off,0.036863,0.201307,0.404453,0.122905,0.19295,27.372147
bart,plot,off,on,off,0.041591,0.217309,0.509317,0.121495,0.204969,34.3996
bert,plot,off,on,off,0.025571,0.29704,0.426056,0.119929,0.176056,30.908476
longformer_ext,plot,off,on,off,0.031797,0.197162,0.452489,0.096823,0.168929,36.12
t5,plot,off,on,off,0.021617,0.192662,0.478405,0.103333,0.202658,28.893808
bart,plot,off,on,off,0.01882,0.143788,0.346062,0.169856,0.198091,39.181808
bert,plot,off,on,off,0.073303,0.292881,0.581378,0.197119,0.243755,29.871957
longformer_ext,plot,off,on,off,0.052393,0.237509,0.52456,0.176416,0.250232,53.091412
t5,plot,off,on,off,0.008584,0.11745,0.326087,0.135593,0.176329,41.772468
bart,table,off,on,off,0.024364,0.201317,0.388379,0.070552,0.165138,28.288785
bert,table,off,on,off,0.021031,0.262261,0.446781,0.086957,0.173456,30.296809
longformer_ext,table,off,on,off,0.032296,0.258744,0.436751,0.085447,0.181092,28.49
t5,table,off,on,off,0.047295,0.239627,0.436667,0.090301,0.186667,31.325837
bart,table,off,on,off,0.036792,0.178411,0.405316,0.11,0.209302,27.523442
bert,table,off,on,off,0.014291,0.278493,0.424454,0.099738,0.174672,31.032734
longformer_ext,table,off,on,off,0.036249,0.233842,0.452323,0.10049,0.183374,30.888503
t5,table,off,on,off,0.022112,0.175407,0.419672,0.105263,0.196721,33.181679
bart,table,off,on,off,0.03258,0.14634,0.396456,0.17758,0.20598,34.328389
bert,table,off,on,off,0.070285,0.321178,0.579292,0.207349,0.239843,29.704669
longformer_ext,table,off,on,off,0.076278,0.215884,0.490393,0.163153,0.232388,28.523069
t5,table,off,on,off,0.013362,0.148209,0.366102,0.11778,0.180791,37.396308
bart,plot+table,off,on,off,0.023801,0.216145,0.387195,0.076453,0.167683,24.72473
bert,plot+table,off,on,off,0.016685,0.236754,0.432133,0.086111,0.182825,35.378125
longformer_ext,plot+table,off,on,off,0.026669,0.236869,0.381295,0.072115,0.165468,24.61762
t5,plot+table,off,on,off,0.045112,0.244765,0.45705,0.120325,0.194489,26.526712
bart,plot+table,off,on,off,0.033956,0.210348,0.467532,0.114007,0.207792,35.070804
bert,plot+table,off,on,off,0.019819,0.285462,0.423143,0.114187,0.177893,33.117879
longformer_ext,plot+table,off,on,off,0.009253,0.169573,0.38806,0.05988,0.152239,24.887179
t5,plot+table,off,on,off,0.012872,0.158628,0.39531,0.067227,0.180905,49.4815
bart,plot+table,off,on,off,0.036283,0.163799,0.445902,0.192771,0.225137,27.764418
bert,plot+table,off,on,off,0.063298,0.308412,0.560526,0.200264,0.230263,29.185578
longformer_ext,plot+table,off,on,off,0.010228,0.119665,0.308036,0.058166,0.174107,49.630395
t5,plot+table,off,on,off,0.009789,0.123869,0.31629,0.131108,0.175981,50.61
bart,plot,off,off,on,0.044948,0.228635,0.443316,0.11545,0.199662,38.500714
bert,plot,off,off,on,0.019507,0.265043,0.463158,0.102564,0.198496,42.296593
longformer_ext,plot,off,off,on,0.028212,0.258645,0.412451,0.078023,0.178988,31.986272
t5,plot,off,off,on,0.02818,0.180686,0.378378,0.089147,0.189189,27.675
bart,plot,off,off,on,0.026284,0.204046,0.451389,0.118467,0.222222,34.326548
bert,plot,off,off,on,0.020675,0.296668,0.509268,0.154448,0.199024,39.79572
longformer_ext,plot,off,off,on,0.033396,0.205293,0.434562,0.112102,0.198221,24.832253
t5,plot,off,off,on,0.011189,0.148323,0.379061,0.108696,0.187726,34.61375
bart,plot,off,off,on,0.021559,0.144391,0.370892,0.169412,0.223005,38.832105
bert,plot,off,off,on,0.086696,0.307993,0.60015,0.225394,0.264066,35.444515
longformer_ext,plot,off,off,on,0.050766,0.187679,0.448118,0.132475,0.220386,25.662165
t5,plot,off,off,on,0.01112,0.115694,0.310303,0.123937,0.169697,47.442094
bart,table,off,off,on,0.020415,0.248361,0.453292,0.092166,0.205207,36.844924
bert,table,off,off,on,0.013124,0.250039,0.445033,0.079681,0.169536,33.287946
longformer_ext,table,off,off,on,0.026534,0.270567,0.39521,0.084034,0.179641,27.241344
t5,table,off,off,on,0.036748,0.225803,0.425386,0.10327,0.185249,25.890952
bart,table,off,off,on,0.058125,0.23228,0.489922,0.127527,0.229457,30.381044
bert,table,off,off,on,0.020121,0.268165,0.404274,0.099911,0.174533,31.769523
longformer_ext,table,off,off,on,0.02771,0.203572,0.4,0.087719,0.1775,29.619545
t5,table,off,off,on,0.015688,0.177219,0.396552,0.093426,0.182759,37.53982
bart,table,off,off,on,0.040364,0.152261,0.401361,0.193182,0.231293,32.373555
bert,table,off,off,on,0.06891,0.307334,0.551486,0.200692,0.230822,27.347684
longformer_ext,table,off,off,on,0.042093,0.234793,0.504521,0.166667,0.191682,34.821597
t5,table,off,off,on,0.006699,0.10462,0.277372,0.090244,0.145985,38.890192
bart,plot+table,off,off,on,0.032114,0.245529,0.44479,0.112324,0.189736,30.062865
bert,plot+table,off,off,on,0.033996,0.289638,0.463309,0.118326,0.198561,31.153923
longformer_ext,plot+table,off,off,on,0.022741,0.283567,0.375758,0.08502,0.169697,23.221661
t5,plot+table,off,off,on,0.048835,0.254885,0.45208,0.130672,0.202532,27.931252
bart,plot+table,off,off,on,0.033435,0.197274,0.435252,0.133574,0.230216,37.978569
bert,plot+table,off,off,on,0.021897,0.262617,0.419634,0.106075,0.180943,29.78781
longformer_ext,plot+table,off,off,on,0.021205,0.233859,0.427873,0.095588,0.178484,31.842172
t5,plot+table,off,off,on,0.016727,0.152958,0.408451,0.109541,0.18662,33.189109
bart,plot+table,off,off,on,0.053685,0.194234,0.480256,0.207487,0.241195,41.147405
bert,plot+table,off,off,on,0.080194,0.325554,0.581768,0.207666,0.22547,23.917704
longformer_ext,plot+table,off,off,on,0.042679,0.214914,0.497227,0.140741,0.205176,37.99375
t5,plot+table,off,off,on,0.004955,0.092252,0.269939,0.083641,0.144785,34.456048
bart,plot,on,off,on,0.024249,0.285954,0.453172,0.121212,0.202417,29.461629
bert,plot,on,off,on,0.022282,0.272041,0.457726,0.108187,0.180758,30.560435
longformer_ext,plot,on,off,on,0.017473,0.215595,0.348668,0.067961,0.128329,35.990026
t5,plot,on,off,on,0.028439,0.224909,0.416058,0.120879,0.20438,27.755471
bart,plot,on,off,on,0.044871,0.234974,0.505529,0.14897,0.224329,22.480637
bert,plot,on,off,on,0.027693,0.290231,0.479414,0.164986,0.2086,31.0625
longformer_ext,plot,on,off,on,0.03582,0.234474,0.472067,0.142857,0.226257,32.352937
t5,plot,on,off,on,0.008316,0.155671,0.362007,0.082734,0.193548,41.475754
bart,plot,on,off,on,0.040277,0.168912,0.39824,0.163175,0.20462,50.063415
bert,plot,on,off,on,0.055259,0.316271,0.56477,0.179822,0.228924,27.606241
longformer_ext,plot,on,off,on,0.077056,0.210193,0.509259,0.176252,0.233333,48.173289
t5,plot,on,off,on,0.009591,0.125313,0.347011,0.122209,0.180539,47.637324
bart,table,on,off,on,0.019266,0.262488,0.453691,0.091521,0.195973,21.033071
bert,table,on,off,on,0.008563,0.217199,0.393862,0.053846,0.150895,30.35426
longformer_ext,table,on,off,on,0.010851,0.191086,0.326923,0.055422,0.120192,36.702447
t5,table,on,off,on,0.028487,0.22551,0.385692,0.090484,0.171073,29.31975
bart,table,on,off,on,0.019161,0.202587,0.486224,0.123577,0.220421,26.957301
bert,table,on,off,on,0.029336,0.289407,0.423895,0.137705,0.191489,27.740524
longformer_ext,table,on,off,on,0.025856,0.252538,0.466993,0.115196,0.220049,34.531046
t5,table,on,off,on,0.013568,0.15013,0.378571,0.111111,0.217857,34.519286
bart,table,on,off,on,0.083603,0.223525,0.492308,0.234327,0.24,40.074536
bert,table,on,off,on,0.047052,0.336251,0.550213,0.192566,0.205721,26.220521
longformer_ext,table,on,off,on,0.089233,0.274337,0.546584,0.172628,0.225155,33.098782
t5,table,on,off,on,0.013887,0.151232,0.371204,0.133033,0.188976,52.402942
bart,plot+table,on,off,on,0.033673,0.24756,0.431611,0.128049,0.200608,25.781071
bert,plot+table,on,off,on,0.024292,0.233304,0.451709,0.092399,0.181278,27.241284
longformer_ext,plot+table,on,off,on,0.006685,0.091023,0.222222,0.02623,0.081699,36.082741
t5,plot+table,on,off,on,0.051512,0.249313,0.452174,0.129145,0.198261,27.177692
bart,plot+table,on,off,on,0.032195,0.218732,0.487654,0.126935,0.219136,25.2628
bert,plot+table,on,off,on,0.022596,0.263827,0.400331,0.117647,0.17866,24.048512
longformer_ext,plot+table,on,off,on,0.047677,0.215459,0.42663,0.128065,0.217391,23.68
t5,plot+table,on,off,on,0.021741,0.203164,0.425461,0.131092,0.221106,37.216402
bart,plot+table,on,off,on,0.058629,0.194702,0.464286,0.197895,0.228992,39.235658
bert,plot+table,on,off,on,0.06242,0.352403,0.566764,0.183304,0.20758,24.118127
longformer_ext,plot+table,on,off,on,0.103684,0.2735,0.557021,0.174048,0.238945,37.90125
t5,plot+table,on,off,on,0.020595,0.154545,0.400876,0.118551,0.194962,41.775641
bart,plot,on,on,off,0.030364,0.254394,0.445802,0.107198,0.192366,22.723269
bert,plot,on,on,off,0.018551,0.248935,0.441054,0.083449,0.180305,33.789188
longformer_ext,plot,on,on,off,0.0121,0.220649,0.414706,0.067847,0.147059,51.3025
t5,plot,on,on,off,0.042212,0.216723,0.424138,0.103806,0.189655,24.435059
bart,plot,on,on,off,0.018547,0.191344,0.45787,0.121212,0.203498,23.273951
bert,plot,on,on,off,0.021666,0.25589,0.400361,0.122855,0.178539,25.209544
longformer_ext,plot,on,on,off,0.019341,0.168414,0.418605,0.133333,0.209302,11.045877
t5,plot,on,on,off,0.011304,0.164521,0.382301,0.113677,0.212389,40.610162
bart,plot,on,on,off,0.043375,0.171675,0.405702,0.171429,0.208333,40.8292
bert,plot,on,on,off,0.063461,0.318562,0.573867,0.164366,0.224557,25.358606
longformer_ext,plot,on,on,off,0.016846,0.1011,0.301796,0.115246,0.165269,40.724184
t5,plot,on,on,off,0.029196,0.187333,0.440605,0.149351,0.207343,38.495701
bart,table,on,on,off,0.020384,0.221877,0.385714,0.080229,0.174286,13.626989
bert,table,on,on,off,0.007984,0.234209,0.407125,0.063776,0.16285,32.140257
longformer_ext,table,on,on,off,0.02048,0.217316,0.362924,0.057592,0.133159,34.960778
t5,table,on,on,off,0.026459,0.21538,0.411093,0.081833,0.189233,45.192769
bart,table,on,on,off,0.019255,0.173837,0.4064,0.102729,0.1888,18.823134
bert,table,on,on,off,0.021385,0.274836,0.38474,0.112195,0.185065,22.860216
longformer_ext,table,on,on,off,0.021327,0.191273,0.373259,0.089385,0.189415,15.986538
t5,table,on,on,off,0.014485,0.156039,0.343808,0.085343,0.18854,38.655291
bart,table,on,on,off,0.062512,0.1907,0.42161,0.18896,0.235169,38.792197
bert,table,on,on,off,0.04478,0.328152,0.510808,0.157175,0.191126,25.122951
longformer_ext,table,on,on,off,0.078945,0.255098,0.55938,0.189655,0.215146,36.642995
t5,table,on,on,off,0.017217,0.164302,0.380148,0.122751,0.162619,46.382139
bart,plot+table,on,on,off,0.033181,0.244355,0.391241,0.099561,0.181022,12.515588
bert,plot+table,on,on,off,0.025877,0.267731,0.467532,0.072917,0.181818,33.370758
longformer_ext,plot+table,on,on,off,0.022554,0.209527,0.4,0.066351,0.122835,32.307161
t5,plot+table,on,on,off,0.030473,0.224553,0.401316,0.10231,0.1875,29.37626
bart,plot+table,on,on,off,0.0201,0.19645,0.451104,0.098101,0.198738,26.869763
bert,plot+table,on,on,off,0.018694,0.267238,0.413793,0.122999,0.179983,23.122794
longformer_ext,plot+table,on,on,off,0.048183,0.234248,0.468354,0.134518,0.210127,26.785938
t5,plot+table,on,on,off,0.018485,0.166949,0.378472,0.094077,0.197917,39.184758
bart,plot+table,on,on,off,0.038137,0.167334,0.404167,0.146138,0.19375,27.437292
bert,plot+table,on,on,off,0.056256,0.338551,0.539181,0.189696,0.216374,27.670036
longformer_ext,plot+table,on,on,off,0.064569,0.256314,0.522414,0.119171,0.191379,36.579481
t5,plot+table,on,on,off,0.014305,0.161808,0.408077,0.115016,0.176408,38.241898
bart,plot,off,on,on,0.02498,0.251956,0.429878,0.079511,0.167683,22.428492
bert,plot,off,on,on,0.018835,0.265615,0.445402,0.103746,0.178161,40.01423
longformer_ext,plot,off,on,on,0.021854,0.232676,0.325389,0.070613,0.14715,20.364446
t5,plot,off,on,on,0.036354,0.203136,0.379487,0.092624,0.164103,21.523199
bart,plot,off,on,on,0.036224,0.193241,0.440191,0.1056,0.194577,23.95599
bert,plot,off,on,on,0.017653,0.288088,0.438675,0.127354,0.189794,31.7705
longformer_ext,plot,off,on,on,0.026623,0.206753,0.447476,0.103967,0.177353,16.033041
t5,plot,off,on,on,0.011461,0.165445,0.408526,0.106952,0.170515,37.001027
bart,plot,off,on,on,0.053836,0.190462,0.451613,0.185345,0.230108,40.76967
bert,plot,off,on,on,0.082264,0.321331,0.582511,0.210452,0.242595,25.217381
longformer_ext,plot,off,on,on,0.052242,0.131545,0.370876,0.161916,0.207053,46.665292
t5,plot,off,on,on,0.010862,0.126815,0.330935,0.134615,0.170264,37.687943
bart,table,off,on,on,0.024834,0.232712,0.417582,0.075591,0.166405,23.804667
bert,table,off,on,on,0.014273,0.23399,0.411848,0.090523,0.166432,25.875753
longformer_ext,table,off,on,on,0.028712,0.259095,0.41008,0.078071,0.178694,22.519795
t5,table,off,on,on,0.041933,0.26526,0.470405,0.115625,0.211838,21.599327
bart,table,off,on,on,0.039674,0.218153,0.475155,0.127726,0.201863,32.463726
bert,table,off,on,on,0.012665,0.258859,0.404372,0.085766,0.167577,26.791865
longformer_ext,table,off,on,on,0.00997,0.188174,0.408889,0.071322,0.16,16.842565
t5,table,off,on,on,0.020376,0.165825,0.40411,0.103093,0.19863,31.383223
bart,table,off,on,on,0.030983,0.157545,0.395089,0.167785,0.207589,34.022525
bert,table,off,on,on,0.062671,0.308305,0.536165,0.172757,0.212342,20.719087
longformer_ext,table,off,on,on,0.065258,0.203266,0.476548,0.156015,0.21576,35.984205
t5,table,off,on,on,0.01122,0.118423,0.327645,0.100342,0.161547,46.85105
bart,plot+table,off,on,on,0.029069,0.279886,0.448276,0.100865,0.178161,29.712725
bert,plot+table,off,on,on,0.013809,0.269012,0.461745,0.121131,0.193289,35.125294
longformer_ext,plot+table,off,on,on,0.02937,0.266403,0.366803,0.075975,0.159836,27.704652
t5,plot+table,off,on,on,0.04162,0.248535,0.453674,0.112179,0.226837,33.189797
bart,plot+table,off,on,on,0.038157,0.228043,0.482549,0.112633,0.209408,37.482314
bert,plot+table,off,on,on,0.009323,0.257884,0.394894,0.098892,0.170213,29.927608
longformer_ext,plot+table,off,on,on,0.037912,0.271605,0.525672,0.161765,0.227384,27.729889
t5,plot+table,off,on,on,0.012843,0.178158,0.429553,0.086207,0.189003,41.983333
bart,plot+table,off,on,on,0.025308,0.133464,0.357798,0.156322,0.211009,34.304773
bert,plot+table,off,on,on,0.064849,0.318476,0.562296,0.207707,0.227006,19.822117
longformer_ext,plot+table,off,on,on,0.0,0.017492,0.061047,0.034985,0.055233,49.172672
t5,plot+table,off,on,on,0.014938,0.141384,0.334112,0.140515,0.182243,45.164366
bart,plot,on,on,on,0.051532,0.26667,0.432836,0.128743,0.20597,26.181154
bert,plot,on,on,on,0.025187,0.255846,0.457534,0.104396,0.167123,28.100184
longformer_ext,plot,on,on,on,0.015953,0.248801,0.364606,0.07906,0.138593,30.214615
t5,plot,on,on,on,0.036529,0.222693,0.406305,0.119508,0.182137,26.449602
bart,plot,on,on,on,0.019257,0.187385,0.436597,0.119163,0.189406,16.943834
bert,plot,on,on,on,0.022153,0.289337,0.414876,0.137417,0.183471,21.413058
longformer_ext,plot,on,on,on,0.021068,0.146615,0.380454,0.14711,0.191972,33.212756
t5,plot,on,on,on,0.008887,0.149398,0.335097,0.084956,0.17284,37.177202
bart,plot,on,on,on,0.073814,0.194869,0.470588,0.195122,0.241379,44.045527
bert,plot,on,on,on,0.060176,0.323997,0.536709,0.178707,0.225316,24.564565
longformer_ext,plot,on,on,on,0.064168,0.209742,0.505556,0.150278,0.22963,36.586008
t5,plot,on,on,on,0.017655,0.146094,0.391685,0.114035,0.190372,46.712029
bart,table,on,on,on,0.025038,0.272568,0.418421,0.105541,0.176316,24.807927
bert,table,on,on,on,0.011738,0.24057,0.396015,0.072409,0.15193,27.310374
longformer_ext,table,on,on,on,0.009454,0.19572,0.329171,0.047782,0.136209,36.788916
t5,table,on,on,on,0.025828,0.246247,0.444122,0.09607,0.188679,28.132044
bart,table,on,on,on,0.027737,0.201269,0.47496,0.132901,0.193861,21.709762
bert,table,on,on,on,0.020173,0.257816,0.388034,0.119863,0.184615,23.643701
longformer_ext,table,on,on,on,0.035124,0.23311,0.436364,0.116646,0.193939,17.69051
t5,table,on,on,on,0.010957,0.165342,0.36036,0.097649,0.194595,46.910278
bart,table,on,on,on,0.075271,0.212192,0.478439,0.209877,0.244353,37.618407
bert,table,on,on,on,0.034168,0.323294,0.543163,0.172871,0.205419,26.839911
longformer_ext,table,on,on,on,0.135407,0.299861,0.582375,0.224098,0.268199,34.672462
t5,table,on,on,on,0.02433,0.140035,0.368954,0.117249,0.197975,44.059659
bart,plot+table,on,on,on,0.041054,0.271718,0.444444,0.114206,0.188889,25.086485
bert,plot+table,on,on,on,0.013372,0.261588,0.439735,0.082337,0.174834,24.42177
longformer_ext,plot+table,on,on,on,0.015486,0.219233,0.380353,0.063131,0.128463,23.275824
t5,plot+table,on,on,on,0.050716,0.263046,0.46571,0.128,0.197767,18.900267
bart,plot+table,on,on,on,0.018451,0.179223,0.417863,0.0864,0.191388,17.515751
bert,plot+table,on,on,on,0.020972,0.263462,0.406751,0.121724,0.182278,22.907696
longformer_ext,plot+table,on,on,on,0.031455,0.185255,0.427948,0.137226,0.206696,18.379021
t5,plot+table,on,on,on,0.015444,0.163313,0.366843,0.088496,0.194004,32.189824
bart,plot+table,on,on,on,0.056259,0.198396,0.482197,0.17737,0.231943,41.415965
bert,plot+table,on,on,on,0.046887,0.349724,0.556199,0.196056,0.215527,24.961461
longformer_ext,plot+table,on,on,on,0.064877,0.210508,0.499537,0.131603,0.205365,25.324783
t5,plot+table,on,on,on,0.016758,0.159171,0.393514,0.136511,0.185946,46.100617
bart,plot,off,off,off,0.028103,0.157375,0.388175,0.100515,0.172237,36.825802
bert,plot,off,off,off,0.012272,0.159459,0.40096,0.069795,0.165666,41.86679
longformer_ext,plot,off,off,off,0.043524,0.188716,0.406283,0.096537,0.180105,32.333467
t5,plot,off,off,off,0.002756,0.118419,0.309659,0.054131,0.139205,27.577744
bart,plot,off,off,off,0.002655,0.104202,0.306265,0.046512,0.12529,45.338411
bert,plot,off,off,off,0.003615,0.103759,0.316384,0.05436,0.124294,35.109852
longformer_ext,plot,off,off,off,0.016628,0.165068,0.387215,0.075023,0.162557,25.68116
t5,plot,off,off,off,0.002454,0.093461,0.26844,0.053333,0.118501,33.382091
bart,plot,off,off,off,0.004729,0.108739,0.301455,0.110417,0.149688,44.771205
bert,plot,off,off,off,0.013109,0.225002,0.482344,0.129421,0.193839,41.084119
longformer_ext,plot,off,off,off,0.033198,0.194305,0.472081,0.149153,0.19797,45.230694
t5,plot,off,off,off,0.005197,0.104083,0.269231,0.085653,0.136752,51.168564
bart,table,off,off,off,0.038355,0.171064,0.408019,0.111111,0.183962,31.056627
bert,table,off,off,off,0.027709,0.194882,0.383023,0.074689,0.167702,34.201704
longformer_ext,table,off,off,off,0.04615,0.200519,0.417629,0.103049,0.182581,34.978667
t5,table,off,off,off,0.009659,0.162867,0.375152,0.068376,0.163216,20.353
bart,table,off,off,off,0.006776,0.138894,0.3194,0.06015,0.145766,32.074908
bert,table,off,off,off,0.004959,0.126237,0.330011,0.035516,0.130676,28.819787
longformer_ext,table,off,off,off,0.008424,0.143767,0.342007,0.046555,0.120818,45.369092
t5,table,off,off,off,0.007461,0.111415,0.307514,0.069525,0.12948,45.906538
bart,table,off,off,off,0.012026,0.154141,0.380863,0.090226,0.17636,47.521479
bert,table,off,off,off,0.026923,0.220164,0.401028,0.106821,0.183805,28.637145
longformer_ext,table,off,off,off,0.017241,0.162243,0.363331,0.084246,0.144659,32.954592
t5,table,off,off,off,0.000691,0.06772,0.184382,0.036957,0.106291,44.676144
bart,plot+table,off,off,off,0.027319,0.149856,0.351485,0.08933,0.148515,25.438256
bert,plot+table,off,off,off,0.025699,0.180968,0.376652,0.083885,0.171806,30.270433
longformer_ext,plot+table,off,off,off,0.048699,0.222155,0.420405,0.105727,0.175901,34.864858
t5,plot+table,off,off,off,0.012348,0.15433,0.365789,0.079156,0.157895,39.9512
bart,plot+table,off,off,off,0.007734,0.149741,0.375267,0.055556,0.142857,39.809787
bert,plot+table,off,off,off,0.011005,0.149763,0.346194,0.064786,0.154327,30.585648
longformer_ext,plot+table,off,off,off,0.015985,0.162859,0.361818,0.056466,0.136364,44.739475
t5,plot+table,off,off,off,0.008525,0.125565,0.328492,0.06047,0.129609,46.033322
