( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.1,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.2,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.3,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.4,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.5,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.6,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.7,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.8,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.9,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.10,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.11,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.12,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.13,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.14,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.15,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.16,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.17,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.18,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.19,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.20,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.21,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.22,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.23,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.24,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.25,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.26,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.27,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.28,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.29,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.30,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.31,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.32,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.33,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.34,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.35,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.36,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.37,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.38,( ( count patches with [ pcolor = green ] ) / ( count patches ) ) * 100.39
32.090474158262396,32.14213517216594,32.070258978908825,32.135396779048094,32.12865838593024,32.15561195840165,32.13090451696952,32.10844320657667,32.11068933761595,32.10619707553739,32.11742773073381,32.10170481345882,32.11068933761595,32.085981896183824,32.13090451696952,32.08373576514454,32.1039509444981,32.041059275398126,32.13764291008737,32.13988904112666,32.10844320657667,32.12865838593024,32.07924350306597,32.1039509444981,32.08822802722311,32.06127445475169,32.09945868241954,32.14438130320523,32.09721255138025,32.11068933761595,32.13315064800881,32.12865838593024,32.07699737202668,32.10844320657667,32.1039509444981,32.124166123851666,32.10170481345882,32.13090451696952,32.119673861773094,32.070258978908825
32.085981896183824,32.08822802722311,32.07250510994811,32.11068933761595,32.09496642034097,32.11518159969452,32.11068933761595,32.09945868241954,32.11068933761595,32.09496642034097,32.10844320657667,32.085981896183824,32.11518159969452,32.06127445475169,32.09496642034097,32.074751240987396,32.11068933761595,32.05453606163384,32.11518159969452,32.11068933761595,32.07924350306597,32.12865838593024,32.07699737202668,32.08148963410525,32.08148963410525,32.059028323712404,32.085981896183824,32.13764291008737,32.11068933761595,32.09721255138025,32.08373576514454,32.10619707553739,32.09721255138025,32.090474158262396,32.09721255138025,32.1039509444981,32.1039509444981,32.11742773073381,32.10619707553739,32.063520585790975
32.09496642034097,32.07250510994811,32.056782192673126,32.08148963410525,32.063520585790975,32.135396779048094,32.11518159969452,32.119673861773094,32.124166123851666,32.08822802722311,32.07250510994811,32.08373576514454,32.07699737202668,32.07699737202668,32.06801284786954,32.065766716830254,32.11068933761595,32.074751240987396,32.11742773073381,32.09721255138025,32.05453606163384,32.09721255138025,32.08822802722311,32.09272028930168,32.1039509444981,32.063520585790975,32.056782192673126,32.135396779048094,32.08822802722311,32.09945868241954,32.10170481345882,32.1039509444981,32.07924350306597,32.059028323712404,32.10170481345882,32.11068933761595,32.11293546865524,32.10844320657667,32.08822802722311,32.070258978908825
32.06127445475169,32.10170481345882,32.03432088228027,32.07250510994811,32.09272028930168,32.13988904112666,32.09721255138025,32.1039509444981,32.12865838593024,32.10844320657667,32.07924350306597,32.08822802722311,32.08822802722311,32.07924350306597,32.10170481345882,32.06801284786954,32.11068933761595,32.070258978908825,32.119673861773094,32.09721255138025,32.05453606163384,32.1039509444981,32.07250510994811,32.10844320657667,32.11068933761595,32.04330540643741,32.05453606163384,32.13315064800881,32.08148963410525,32.11518159969452,32.12865838593024,32.135396779048094,32.04779766851598,32.04330540643741,32.09945868241954,32.12641225489095,32.10844320657667,32.11293546865524,32.07250510994811,32.08373576514454
32.056782192673126,32.07924350306597,32.041059275398126,32.08148963410525,32.09945868241954,32.08822802722311,32.07924350306597,32.09272028930168,32.09496642034097,32.10619707553739,32.07924350306597,32.065766716830254,32.1039509444981,32.032074751240984,32.09496642034097,32.059028323712404,32.090474158262396,32.05453606163384,32.10844320657667,32.09496642034097,32.070258978908825,32.07924350306597,32.06801284786954,32.08373576514454,32.085981896183824,32.0455515374767,32.07699737202668,32.11518159969452,32.090474158262396,32.08822802722311,32.1039509444981,32.12641225489095,32.05004379955527,32.04779766851598,32.085981896183824,32.090474158262396,32.090474158262396,32.12641225489095,32.056782192673126,32.070258978908825
32.090474158262396,32.0455515374767,32.041059275398126,32.08148963410525,32.07924350306597,32.085981896183824,32.070258978908825,32.090474158262396,32.09272028930168,32.07924350306597,32.065766716830254,32.05453606163384,32.090474158262396,32.03881314435884,32.05004379955527,32.05004379955527,32.085981896183824,32.03881314435884,32.11518159969452,32.11742773073381,32.07924350306597,32.063520585790975,32.07924350306597,32.070258978908825,32.07924350306597,32.041059275398126,32.07924350306597,32.119673861773094,32.090474158262396,32.085981896183824,32.08373576514454,32.09721255138025,32.05453606163384,32.041059275398126,32.08822802722311,32.07924350306597,32.07924350306597,32.1039509444981,32.04330540643741,32.04779766851598
32.08822802722311,32.05004379955527,32.032074751240984,32.063520585790975,32.06801284786954,32.10170481345882,32.06127445475169,32.09721255138025,32.146627434244515,32.08148963410525,32.06801284786954,32.05004379955527,32.085981896183824,32.04330540643741,32.059028323712404,32.04779766851598,32.09721255138025,32.03881314435884,32.11293546865524,32.09721255138025,32.07699737202668,32.06801284786954,32.074751240987396,32.09496642034097,32.070258978908825,32.02084409604456,32.065766716830254,32.11293546865524,32.08373576514454,32.09945868241954,32.074751240987396,32.09945868241954,32.059028323712404,32.032074751240984,32.07699737202668,32.1039509444981,32.09496642034097,32.09272028930168,32.036567013319555,32.05453606163384
32.08822802722311,32.070258978908825,32.02758248916241,32.04779766851598,32.063520585790975,32.10170481345882,32.08373576514454,32.10170481345882,32.11293546865524,32.090474158262396,32.070258978908825,32.074751240987396,32.06127445475169,32.05004379955527,32.08373576514454,32.0455515374767,32.09496642034097,32.0455515374767,32.09272028930168,32.06801284786954,32.063520585790975,32.05004379955527,32.08148963410525,32.09272028930168,32.059028323712404,32.04779766851598,32.059028323712404,32.11293546865524,32.063520585790975,32.06801284786954,32.09272028930168,32.09945868241954,32.0455515374767,32.04779766851598,32.063520585790975,32.1039509444981,32.090474158262396,32.08822802722311,32.05004379955527,32.056782192673126
32.085981896183824,32.07924350306597,32.01859796500528,32.041059275398126,32.08148963410525,32.08148963410525,32.06801284786954,32.06127445475169,32.07699737202668,32.09272028930168,32.07250510994811,32.08148963410525,32.05453606163384,32.06127445475169,32.059028323712404,32.03881314435884,32.07699737202668,32.03881314435884,32.07699737202668,32.07250510994811,32.05453606163384,32.08148963410525,32.07924350306597,32.07699737202668,32.074751240987396,32.065766716830254,32.070258978908825,32.11068933761595,32.070258978908825,32.065766716830254,32.085981896183824,32.10619707553739,32.059028323712404,32.04330540643741,32.06127445475169,32.070258978908825,32.065766716830254,32.090474158262396,32.041059275398126,32.04330540643741
32.065766716830254,32.07924350306597,32.04330540643741,32.056782192673126,32.074751240987396,32.09496642034097,32.052289930594554,32.063520585790975,32.09721255138025,32.070258978908825,32.065766716830254,32.06127445475169,32.065766716830254,32.03881314435884,32.02309022708385,32.06127445475169,32.085981896183824,32.036567013319555,32.06127445475169,32.08373576514454,32.04330540643741,32.070258978908825,32.070258978908825,32.063520585790975,32.065766716830254,32.04779766851598,32.074751240987396,32.085981896183824,32.090474158262396,32.070258978908825,32.10170481345882,32.11293546865524,32.070258978908825,32.02758248916241,32.059028323712404,32.070258978908825,32.063520585790975,32.08822802722311,32.052289930594554,32.06127445475169
32.052289930594554,32.05453606163384,32.059028323712404,32.05004379955527,32.065766716830254,32.10170481345882,32.07699737202668,32.08148963410525,32.08373576514454,32.06801284786954,32.05453606163384,32.074751240987396,32.08148963410525,32.02084409604456,32.0455515374767,32.08148963410525,32.06801284786954,32.04330540643741,32.059028323712404,32.074751240987396,32.03432088228027,32.02309022708385,32.08373576514454,32.063520585790975,32.05453606163384,32.03432088228027,32.07924350306597,32.07699737202668,32.065766716830254,32.059028323712404,32.11742773073381,32.11068933761595,32.05453606163384,32.02309022708385,32.05453606163384,32.09272028930168,32.08822802722311,32.08822802722311,32.056782192673126,32.070258978908825
32.06127445475169,32.036567013319555,32.052289930594554,32.036567013319555,32.07250510994811,32.09496642034097,32.090474158262396,32.06801284786954,32.063520585790975,32.08148963410525,32.059028323712404,32.06127445475169,32.07250510994811,32.00961344084814,32.07250510994811,32.04330540643741,32.05004379955527,32.041059275398126,32.074751240987396,32.070258978908825,32.0455515374767,32.05453606163384,32.059028323712404,32.063520585790975,32.065766716830254,32.0298286202017,32.07699737202668,32.074751240987396,32.04330540643741,32.05004379955527,32.074751240987396,32.10170481345882,32.052289930594554,32.0298286202017,32.059028323712404,32.090474158262396,32.09272028930168,32.10844320657667,32.036567013319555,32.041059275398126
32.05453606163384,32.0455515374767,32.02758248916241,32.03881314435884,32.065766716830254,32.10170481345882,32.08373576514454,32.07699737202668,32.08148963410525,32.07924350306597,32.07699737202668,32.06127445475169,32.065766716830254,32.02309022708385,32.05004379955527,32.03881314435884,32.07699737202668,32.04330540643741,32.08822802722311,32.07924350306597,32.0455515374767,32.06801284786954,32.04779766851598,32.052289930594554,32.074751240987396,32.05453606163384,32.05453606163384,32.056782192673126,32.04779766851598,32.0298286202017,32.07250510994811,32.10619707553739,32.041059275398126,32.04330540643741,32.06801284786954,32.070258978908825,32.074751240987396,32.10619707553739,32.03881314435884,32.0298286202017
