Summarizer,Evidence,Role,Insights,Example,BLEU,METEOR,R-1,R-2,R-L,Reading ease
bart,table,off,on,off,0.030287,0.228027,0.473613,0.12483,0.205683,6.855418
bert,table,off,on,off,0.007101,0.247698,0.319556,0.071649,0.125848,-4.060455
t5,table,off,on,off,0.040915,0.223045,0.430311,0.111262,0.181326,20.144971
longformer_ext,table,off,on,off,0.011315,0.161959,0.339535,0.048951,0.137209,3.783307
bart,plot+table,off,on,off,0.026245,0.217888,0.45655,0.111834,0.178988,2.37793
bert,plot+table,off,on,off,0.006357,0.251367,0.323326,0.072832,0.122402,2.599351
t5,plot+table,off,on,off,0.028514,0.229094,0.465116,0.098765,0.199726,19.181605
longformer_ext,plot+table,off,on,off,0.013455,0.197411,0.41737,0.067715,0.164053,-8.132641
bart,plot,off,off,on,0.02551,0.189251,0.48494,0.114804,0.195783,30.010559
bert,plot,off,off,on,0.01129,0.264627,0.384844,0.089286,0.139673,2.853319
t5,plot,off,off,on,0.034451,0.189774,0.416796,0.112324,0.177294,28.076667
longformer_ext,plot,off,off,on,0.023153,0.22486,0.448687,0.090909,0.164678,8.213313
bart,table,off,off,on,0.024838,0.208614,0.46539,0.106352,0.185567,21.095843
bert,table,off,off,on,0.008258,0.246307,0.347507,0.071953,0.148094,-0.327112
t5,table,off,off,on,0.026653,0.169472,0.423453,0.104575,0.19544,22.15449
longformer_ext,table,off,off,on,0.030733,0.219192,0.407323,0.091743,0.167048,11.089859
bart,plot+table,off,off,on,0.026156,0.208331,0.471976,0.118343,0.19469,14.615521
bert,plot+table,off,off,on,0.007998,0.264997,0.358868,0.074637,0.136646,9.018875
t5,plot+table,off,off,on,0.025672,0.207877,0.4375,0.095522,0.175595,15.448899
longformer_ext,plot+table,off,off,on,0.013678,0.222593,0.453559,0.062878,0.173703,15.760889
bart,plot,on,off,on,0.014052,0.17459,0.386018,0.097561,0.182371,18.0542
bert,plot,on,off,on,0.006608,0.257,0.373775,0.075472,0.131123,-1.652683
t5,plot,on,off,on,0.007979,0.135218,0.344828,0.056013,0.151067,28.034372
longformer_ext,plot,on,off,on,0.010597,0.165206,0.324841,0.068085,0.123142,-19.25587
bart,table,on,off,on,0.020346,0.165479,0.354067,0.0928,0.169059,31.907083
bert,table,on,off,on,0.006242,0.264875,0.337366,0.067295,0.13172,-0.714077
t5,table,on,off,on,0.023232,0.202939,0.436578,0.08284,0.159292,30.374286
longformer_ext,table,on,off,on,0.008348,0.18534,0.331126,0.035398,0.125828,-29.201778
bart,plot+table,on,off,on,0.018725,0.218996,0.439834,0.102635,0.19917,29.165455
bert,plot+table,on,off,on,0.008929,0.279377,0.357323,0.069532,0.126263,5.187689
t5,plot+table,on,off,on,0.00917,0.177257,0.376855,0.0625,0.145401,12.433019
longformer_ext,plot+table,on,off,on,0.03623,0.25016,0.392931,0.085417,0.162162,-20.926324
bart,plot,on,on,off,0.018298,0.195083,0.415094,0.078378,0.177898,21.341507
bert,plot,on,on,off,0.009687,0.282884,0.366005,0.084472,0.126551,-2.726609
t5,plot,on,on,off,0.020142,0.191582,0.401674,0.08951,0.147838,17.772263
longformer_ext,plot,on,on,off,0.011271,0.170866,0.312152,0.049162,0.111483,3.022027
bart,table,on,on,off,0.019932,0.20914,0.417021,0.085349,0.170213,7.708824
bert,table,on,on,off,0.007891,0.254276,0.331099,0.060403,0.121984,-5.305647
t5,table,on,on,off,0.013301,0.184052,0.432353,0.058997,0.155882,22.872704
longformer_ext,table,on,on,off,0.006372,0.101434,0.231183,0.021563,0.096774,-65.136316
bart,plot+table,on,on,off,0.019305,0.206874,0.417437,0.076821,0.163804,9.371426
bert,plot+table,on,on,off,0.005018,0.271362,0.315905,0.052893,0.10787,-5.519542
t5,plot+table,on,on,off,0.011885,0.149887,0.334294,0.046243,0.135447,21.9525
longformer_ext,plot+table,on,on,off,0.006396,0.222202,0.342454,0.044209,0.121801,16.751982
bart,plot,off,on,on,0.0145,0.197373,0.446003,0.098453,0.182328,17.795144
bert,plot,off,on,on,0.009385,0.273809,0.361559,0.072678,0.133065,4.775293
t5,plot,off,on,on,0.026029,0.178374,0.38081,0.096241,0.173913,6.399399
longformer_ext,plot,off,on,on,0.013282,0.192455,0.392157,0.065531,0.154248,5.008238
bart,table,off,on,on,0.027263,0.188579,0.438806,0.134731,0.19403,15.284155
bert,table,off,on,on,0.007923,0.250087,0.319164,0.068388,0.124042,-4.362116
t5,table,off,on,on,0.024485,0.188099,0.402963,0.086181,0.162963,17.845764
longformer_ext,table,off,on,on,0.031109,0.235072,0.408805,0.084034,0.15304,0.805015
bart,plot+table,off,on,on,0.013541,0.169983,0.370678,0.080444,0.152144,1.54367
bert,plot+table,off,on,on,0.007228,0.268045,0.333128,0.067943,0.119679,2.766961
t5,plot+table,off,on,on,0.037726,0.198518,0.399425,0.10951,0.192529,8.2025
longformer_ext,plot+table,off,on,on,0.034696,0.194999,0.4,0.082126,0.154217,-1.263923
bart,plot,on,on,on,0.02395,0.231603,0.457293,0.094862,0.18134,21.638268
bert,plot,on,on,on,0.011583,0.267613,0.343118,0.067929,0.130463,-5.982086
t5,plot,on,on,on,0.006991,0.146176,0.341538,0.049383,0.126154,11.403839
longformer_ext,plot,on,on,on,0.002749,0.062523,0.143975,0.006279,0.078247,-75.948599
bart,table,on,on,on,0.026781,0.199689,0.41573,0.087324,0.174157,22.826786
bert,table,on,on,on,0.007382,0.263097,0.319359,0.07037,0.11344,-7.041708
t5,table,on,on,on,0.011829,0.171674,0.377745,0.049927,0.143485,12.658904
longformer_ext,table,on,on,on,0.016479,0.149001,0.301754,0.046893,0.116959,-34.830742
bart,plot+table,on,on,on,0.01459,0.222139,0.451962,0.084125,0.17862,21.651266
bert,plot+table,on,on,on,0.00645,0.260701,0.325093,0.048267,0.122373,-1.7317
t5,plot+table,on,on,on,0.006476,0.147259,0.346213,0.034109,0.12983,8.08499
longformer_ext,plot+table,on,on,on,0.005459,0.115898,0.20059,0.013793,0.098328,3.316464
bart,plot,off,off,off,0.012575,0.168025,0.410557,0.088235,0.196481,25.127353
bert,plot,off,off,off,0.009805,0.292509,0.431433,0.114198,0.158706,14.23676
t5,plot,off,off,off,0.030271,0.167677,0.357895,0.090498,0.162406,17.258299
longformer_ext,plot,off,off,off,0.008137,0.145976,0.398204,0.081081,0.158683,25.865531
bart,table,off,off,off,0.020102,0.196948,0.465875,0.116071,0.195846,17.530092
bert,table,off,off,off,0.010968,0.279039,0.394489,0.091503,0.142132,7.301818
t5,table,off,off,off,0.024845,0.189343,0.421053,0.072398,0.180451,18.377553
longformer_ext,table,off,off,off,0.017443,0.208426,0.446115,0.065327,0.155388,12.763694
bart,plot+table,off,off,off,0.027612,0.220094,0.480463,0.124819,0.237337,23.1575
bert,plot+table,off,off,off,0.007449,0.2655,0.365112,0.073121,0.135227,6.647588
t5,plot+table,off,off,off,0.025897,0.187436,0.433022,0.109375,0.202492,19.39756
longformer_ext,plot+table,off,off,off,0.013662,0.234277,0.433831,0.081755,0.163184,5.33315
bart,plot,on,off,off,0.018663,0.229979,0.466207,0.080221,0.176552,26.538126
bert,plot,on,off,off,0.008134,0.270871,0.353014,0.067206,0.133002,3.364508
t5,plot,on,off,off,0.015487,0.161083,0.33432,0.047478,0.14497,16.77088
longformer_ext,plot,on,off,off,0.007787,0.148694,0.312364,0.045652,0.121475,11.048684
bart,table,on,off,off,0.019304,0.174542,0.373041,0.081761,0.172414,18.742304
bert,table,on,off,off,0.008016,0.245241,0.355422,0.064857,0.125,-1.572037
t5,table,on,off,off,0.013184,0.150322,0.341615,0.056075,0.139752,30.45282
longformer_ext,table,on,off,off,0.016123,0.167452,0.275862,0.033564,0.112315,-20.833354
bart,plot+table,on,off,off,0.017607,0.190589,0.416089,0.075104,0.169209,26.006848
bert,plot+table,on,off,off,0.011235,0.273987,0.376184,0.079946,0.147497,5.714541
t5,plot+table,on,off,off,0.017619,0.160779,0.393293,0.058104,0.17378,22.807285
longformer_ext,plot+table,on,off,off,0.008634,0.162373,0.354054,0.051491,0.116216,28.298306
bart,plot,off,on,off,0.019619,0.201075,0.473149,0.11936,0.194485,22.228965
bert,plot,off,on,off,0.007819,0.267653,0.371731,0.080679,0.128622,6.372782
t5,plot,off,on,off,0.022099,0.162707,0.39403,0.071856,0.158209,-0.190221
longformer_ext,plot,off,on,off,0.005623,0.122662,0.261456,0.024324,0.110512,-45.268326
bart,table,off,on,off,0.018413,0.211501,0.403226,0.083558,0.174731,10.120909
bert,table,off,on,off,0.00565,0.25515,0.300896,0.071727,0.124179,-8.727909
t5,table,off,on,off,0.027007,0.204916,0.413408,0.086835,0.162011,8.85577
longformer_ext,table,off,on,off,0.010472,0.177102,0.329218,0.043299,0.139918,-14.569256
bart,plot+table,off,on,off,0.023945,0.209084,0.481481,0.090186,0.195767,15.976189
bert,plot+table,off,on,off,0.007946,0.261494,0.363061,0.063331,0.129032,5.309964
t5,plot+table,off,on,off,0.020988,0.166635,0.381818,0.094225,0.175758,32.396945
longformer_ext,plot+table,off,on,off,0.010782,0.142236,0.333755,0.048162,0.136536,6.752883
bart,plot,off,off,on,0.015459,0.172617,0.431925,0.094192,0.206573,16.553863
bert,plot,off,off,on,0.008268,0.278779,0.369338,0.086532,0.137979,2.286468
t5,plot,off,off,on,0.026077,0.20561,0.460342,0.102964,0.202177,27.693846
longformer_ext,plot,off,off,on,0.028172,0.25406,0.460285,0.095918,0.179226,7.62885
bart,table,off,off,on,0.01526,0.170872,0.42638,0.086154,0.190184,17.515305
bert,table,off,off,on,0.008671,0.271663,0.401538,0.080123,0.147692,5.109263
t5,table,off,off,on,0.038527,0.23724,0.485671,0.114977,0.196078,44.098385
longformer_ext,table,off,off,on,0.014861,0.191529,0.381406,0.066906,0.133492,5.971514
bart,plot+table,off,off,on,0.015736,0.178224,0.436747,0.099698,0.168675,12.699767
bert,plot+table,off,off,on,0.010621,0.257052,0.373228,0.080442,0.146457,1.179062
t5,plot+table,off,off,on,0.024584,0.19203,0.44204,0.093023,0.194745,25.89118
longformer_ext,plot+table,off,off,on,0.003177,0.118379,0.2304,0.038523,0.1024,-92.000833
bart,plot,on,off,on,0.030961,0.177245,0.445122,0.12844,0.207317,24.144425
bert,plot,on,off,on,0.011007,0.281177,0.387357,0.078114,0.142569,5.581583
t5,plot,on,off,on,0.009076,0.130076,0.327815,0.063123,0.149007,26.678009
longformer_ext,plot,on,off,on,0.012707,0.163423,0.279221,0.043384,0.11039,-59.802029
bart,table,on,off,on,0.031247,0.208346,0.426626,0.130501,0.19062,36.980926
bert,table,on,off,on,0.009028,0.249361,0.360983,0.061538,0.127496,-6.038472
t5,table,on,off,on,0.007305,0.155784,0.321656,0.038339,0.140127,13.050629
longformer_ext,table,on,off,on,0.01163,0.145746,0.277162,0.037778,0.108647,-31.941698
bart,plot+table,on,off,on,0.024254,0.216314,0.466368,0.092954,0.188341,29.078333
bert,plot+table,on,off,on,0.007749,0.273557,0.398768,0.080185,0.143187,8.031397
t5,plot+table,on,off,on,0.01564,0.170705,0.382445,0.059748,0.166144,26.802421
longformer_ext,plot+table,on,off,on,0.004182,0.170017,0.298918,0.019704,0.110128,-29.046947
bart,plot,on,on,off,0.020743,0.191718,0.434524,0.125373,0.184524,4.770833
bert,plot,on,on,off,0.006055,0.271837,0.36234,0.07,0.132668,-3.549955
t5,plot,on,on,off,0.004767,0.121615,0.313409,0.045381,0.138934,18.153479
longformer_ext,plot,on,on,off,0.009608,0.179574,0.312941,0.051887,0.124706,-28.313989
bart,table,on,on,off,0.020488,0.200334,0.399471,0.071618,0.169312,17.010742
bert,table,on,on,off,0.009037,0.253146,0.315023,0.060968,0.119126,-6.021163
t5,table,on,on,off,0.007932,0.151062,0.371385,0.042748,0.133942,15.482496
longformer_ext,table,on,on,off,0.004687,0.096704,0.251656,0.0299,0.099338,2.903749
bart,plot+table,on,on,off,0.014795,0.199275,0.401077,0.091768,0.161507,7.258967
bert,plot+table,on,on,off,0.007473,0.258523,0.325045,0.069217,0.117647,-2.056108
t5,plot+table,on,on,off,0.011445,0.153396,0.352584,0.054878,0.161094,20.368186
longformer_ext,plot+table,on,on,off,0.00856,0.164528,0.276392,0.053846,0.111324,-27.679759
bart,plot,off,on,on,0.021821,0.198656,0.448326,0.108029,0.186317,21.241825
bert,plot,off,on,on,0.007954,0.263892,0.353169,0.076425,0.131953,0.4563
t5,plot,off,on,on,0.027824,0.195546,0.406386,0.098981,0.174165,22.7235
longformer_ext,plot,off,on,on,0.007932,0.21206,0.360161,0.054435,0.144869,8.327914
bart,table,off,on,on,0.026779,0.245457,0.498615,0.122222,0.193906,21.238167
bert,table,off,on,on,0.008984,0.263143,0.335412,0.076336,0.128898,-3.88355
t5,table,off,on,on,0.038775,0.206491,0.467262,0.125373,0.205357,23.058779
longformer_ext,table,off,on,on,0.011732,0.241173,0.433581,0.072417,0.174283,17.598107
bart,plot+table,off,on,on,0.017866,0.220961,0.439216,0.094364,0.175163,16.033364
bert,plot+table,off,on,on,0.006504,0.260062,0.330617,0.06993,0.121071,0.574804
t5,plot+table,off,on,on,0.02884,0.197998,0.428986,0.087209,0.171014,18.765876
longformer_ext,plot+table,off,on,on,0.014275,0.227358,0.449223,0.081437,0.167264,7.173558
bart,plot,on,on,on,0.019079,0.20989,0.427236,0.074967,0.178905,20.734808
bert,plot,on,on,on,0.007326,0.254043,0.323116,0.067775,0.117497,-3.923446
t5,plot,on,on,on,0.013793,0.154741,0.371814,0.063158,0.167916,22.950239
longformer_ext,plot,on,on,on,0.011442,0.061024,0.132979,0.018667,0.066489,-113.703589
bart,table,on,on,on,0.020251,0.195701,0.402797,0.081346,0.170629,11.000309
bert,table,on,on,on,0.005556,0.249984,0.306189,0.057404,0.110749,-4.327779
t5,table,on,on,on,0.025893,0.208238,0.427547,0.086331,0.15495,20.263326
longformer_ext,table,on,on,on,0.01568,0.177044,0.333333,0.057692,0.131894,3.25016
bart,plot+table,on,on,on,0.027364,0.21575,0.423752,0.102842,0.178138,16.925833
bert,plot+table,on,on,on,0.006732,0.270586,0.339084,0.057177,0.117787,-6.627699
t5,plot+table,on,on,on,0.021985,0.204174,0.430199,0.085714,0.182336,23.65379
longformer_ext,plot+table,on,on,on,0.00519,0.070761,0.155414,0.005109,0.099363,-337.595958
bart,plot,off,off,off,0.012439,0.184246,0.439592,0.093431,0.165939,18.091811
bert,plot,off,off,off,0.011443,0.295563,0.429238,0.082555,0.141524,9.231063
t5,plot,off,off,off,0.024036,0.179193,0.389571,0.098462,0.171779,31.393593
longformer_ext,plot,off,off,off,0.027758,0.264524,0.494241,0.113326,0.182199,30.896221
bart,table,off,off,off,0.037146,0.232681,0.491713,0.127424,0.201657,17.99395
bert,table,off,off,off,0.011793,0.267553,0.355272,0.085046,0.145789,10.938203
t5,table,off,off,off,0.024495,0.191303,0.4,0.06735,0.148905,9.348296
longformer_ext,table,off,off,off,0.013553,0.239992,0.414918,0.07243,0.179487,17.276733
bart,plot+table,off,off,off,0.025785,0.226763,0.477241,0.102351,0.193103,-0.346401
bert,plot+table,off,off,off,0.008697,0.27232,0.379763,0.081579,0.136662,7.898096
t5,plot+table,off,off,off,0.021536,0.169306,0.365931,0.06962,0.157729,14.687097
longformer_ext,plot+table,off,off,off,0.033463,0.23776,0.467986,0.095683,0.169965,3.453694
bart,plot,on,off,off,0.030854,0.209102,0.431373,0.124054,0.199095,16.864019
bert,plot,on,off,off,0.010363,0.289803,0.393812,0.090141,0.144866,5.165085
t5,plot,on,off,off,0.006804,0.131247,0.322581,0.049307,0.144393,31.071151
longformer_ext,plot,on,off,off,0.009192,0.20568,0.381406,0.040621,0.162098,5.08852
bart,table,on,off,off,0.023393,0.187728,0.411585,0.097859,0.17378,25.316764
bert,table,on,off,off,0.011293,0.282186,0.387665,0.070588,0.139501,-2.821667
t5,table,on,off,off,0.012638,0.141548,0.313916,0.042208,0.139159,26.019966
longformer_ext,table,on,off,off,0.008722,0.135458,0.285714,0.022032,0.102564,-13.15548
bart,plot+table,on,off,off,0.013582,0.195781,0.425036,0.075912,0.189229,27.356803
bert,plot+table,on,off,off,0.006924,0.287381,0.37741,0.074483,0.136364,4.705851
t5,plot+table,on,off,off,0.008338,0.158562,0.376947,0.0625,0.146417,24.667434
longformer_ext,plot+table,on,off,off,0.00505,0.148557,0.241546,0.013553,0.104348,-24.541848
bart,plot,off,on,off,0.014808,0.232553,0.47769,0.094737,0.194226,22.043603
bert,plot,off,on,off,0.006616,0.253722,0.349588,0.072289,0.127929,4.720577
t5,plot,off,on,off,0.034502,0.234514,0.469201,0.099869,0.193971,22.969934
longformer_ext,plot,off,on,off,0.01216,0.188382,0.428571,0.08427,0.187675,3.818613
bart,table,off,on,off,0.023093,0.209037,0.429348,0.106267,0.17663,-0.51378
bert,table,off,on,off,0.005592,0.252935,0.325935,0.055873,0.128091,-3.763402
t5,table,off,on,off,0.028773,0.197013,0.414097,0.097202,0.182085,10.04021
longformer_ext,table,off,on,off,0.008873,0.154451,0.327225,0.049869,0.13089,-32.559153
bart,plot+table,off,on,off,0.023908,0.187357,0.425714,0.106017,0.171429,16.67633
bert,plot+table,off,on,off,0.009061,0.257105,0.335749,0.084643,0.131643,3.55397
t5,plot+table,off,on,off,0.022767,0.168465,0.392045,0.068376,0.159091,10.961558
longformer_ext,plot+table,off,on,off,0.012084,0.190513,0.389245,0.051348,0.169014,10.055121
bart,plot,off,off,on,0.015524,0.165528,0.436482,0.117647,0.211726,19.356615
bert,plot,off,off,on,0.009591,0.270657,0.414826,0.091627,0.146688,10.361212
t5,plot,off,off,on,0.0325,0.20039,0.419602,0.113671,0.199081,20.439607
longformer_ext,plot,off,off,on,0.006587,0.147781,0.332815,0.062402,0.133748,21.451789
bart,table,off,off,on,0.034436,0.217123,0.471942,0.12987,0.207194,23.801997
bert,table,off,off,on,0.008586,0.254525,0.378419,0.076104,0.145897,5.791863
t5,table,off,off,on,0.025863,0.19314,0.437979,0.113671,0.189893,14.330825
longformer_ext,table,off,off,on,0.009524,0.220696,0.385542,0.04829,0.14257,3.350417
bart,plot+table,off,off,on,0.019643,0.180174,0.396667,0.110368,0.206667,10.427059
bert,plot+table,off,off,on,0.010389,0.256821,0.404643,0.089701,0.145937,6.983254
t5,plot+table,off,off,on,0.021752,0.167358,0.379421,0.083871,0.170418,10.813698
longformer_ext,plot+table,off,off,on,0.014938,0.206366,0.409488,0.077597,0.157303,14.29
bart,plot,on,off,on,0.028246,0.196713,0.44376,0.117465,0.20339,13.805238
bert,plot,on,off,on,0.010534,0.278388,0.380885,0.091485,0.148981,4.806094
t5,plot,on,off,on,0.009626,0.163347,0.38961,0.071661,0.175325,19.77908
longformer_ext,plot,on,off,on,0.020273,0.156482,0.299387,0.056581,0.142331,-31.335439
bart,table,on,off,on,0.016963,0.183,0.406528,0.080357,0.183976,22.128056
bert,table,on,off,on,0.00871,0.249985,0.337644,0.066187,0.127874,-1.389444
t5,table,on,off,on,0.011441,0.173875,0.340031,0.052713,0.145286,18.492766
longformer_ext,table,on,off,on,0.008833,0.172684,0.318544,0.031927,0.122867,-34.593302
bart,plot+table,on,off,on,0.023651,0.203689,0.430906,0.092399,0.175334,28.767696
bert,plot+table,on,off,on,0.008862,0.293872,0.392883,0.074127,0.132384,1.758097
t5,plot+table,on,off,on,0.010988,0.172462,0.383686,0.084848,0.151057,22.857545
longformer_ext,plot+table,on,off,on,0.008708,0.187163,0.326368,0.051844,0.117413,-43.746368
bart,plot,on,on,off,0.024893,0.205941,0.406077,0.088643,0.168508,25.095714
bert,plot,on,on,off,0.008918,0.26512,0.360158,0.072655,0.126649,6.060882
t5,plot,on,on,off,0.008924,0.137769,0.327718,0.046083,0.1317,5.292226
longformer_ext,plot,on,on,off,0.00519,0.080879,0.18543,0.01328,0.090066,-82.02449
bart,table,on,on,off,0.017498,0.191693,0.38674,0.069252,0.165746,-2.237356
bert,table,on,on,off,0.006506,0.252994,0.31068,0.054678,0.117718,-7.230714
t5,table,on,on,off,0.008843,0.176136,0.371105,0.042614,0.130312,5.590955
longformer_ext,table,on,on,off,0.010933,0.132599,0.266178,0.02448,0.107448,25.242852
bart,plot+table,on,on,off,0.036191,0.234914,0.435006,0.103226,0.169884,6.141655
bert,plot+table,on,on,off,0.008133,0.251493,0.30819,0.061489,0.107759,-4.469894
t5,plot+table,on,on,off,0.012199,0.165565,0.365621,0.038304,0.139154,30.644831
longformer_ext,plot+table,on,on,off,0.0064,0.207999,0.338575,0.037071,0.123959,-6.669371
bart,plot,off,on,on,0.012865,0.199798,0.473684,0.093842,0.19883,26.982527
bert,plot,off,on,on,0.008657,0.242192,0.336728,0.069341,0.131704,-0.363345
t5,plot,off,on,on,0.018683,0.166487,0.377049,0.078947,0.170492,13.970167
longformer_ext,plot,off,on,on,0.011152,0.242366,0.397602,0.074074,0.131868,5.568226
bart,table,off,on,on,0.018891,0.216865,0.47541,0.109589,0.188525,16.418056
bert,table,off,on,on,0.007435,0.256452,0.341983,0.06529,0.129075,-1.367866
t5,table,off,on,on,0.034293,0.210732,0.446429,0.104478,0.21131,15.10879
longformer_ext,table,off,on,on,0.014412,0.248224,0.451411,0.081675,0.177638,38.293017
bart,plot+table,off,on,on,0.013798,0.191825,0.428365,0.08418,0.176556,19.02825
bert,plot+table,off,on,on,0.00656,0.254817,0.380952,0.070433,0.136264,2.801613
t5,plot+table,off,on,on,0.027514,0.193951,0.419401,0.082976,0.174037,7.232483
longformer_ext,plot+table,off,on,on,0.00897,0.183597,0.331061,0.054634,0.138267,-2.726189
bart,plot,on,on,on,0.024584,0.22725,0.456091,0.102273,0.1983,23.013975
bert,plot,on,on,on,0.007321,0.266695,0.327133,0.071933,0.112893,-0.836018
t5,plot,on,on,on,0.008952,0.177288,0.398148,0.080495,0.157407,32.228132
longformer_ext,plot,on,on,on,0.001251,0.033975,0.093426,0.006944,0.072664,-91.652221
bart,table,on,on,on,0.02414,0.193172,0.405063,0.073343,0.174402,22.47735
bert,table,on,on,on,0.006228,0.244084,0.292289,0.048568,0.110697,-13.522363
t5,table,on,on,on,0.00872,0.171396,0.363901,0.037956,0.142649,16.301959
longformer_ext,table,on,on,on,0.015037,0.167154,0.27897,0.025806,0.109442,-33.154538
bart,plot+table,on,on,on,0.025794,0.233012,0.461538,0.123967,0.18956,36.075
bert,plot+table,on,on,on,0.008661,0.27219,0.345711,0.065385,0.12548,-4.842175
t5,plot+table,on,on,on,0.011606,0.157701,0.372578,0.047833,0.157973,7.687435
longformer_ext,plot+table,on,on,on,0.010266,0.120916,0.208145,0.036281,0.10181,-42.890723
bart,plot,off,off,off,0.036882,0.155028,0.400891,0.174107,0.231626,30.400897
bert,plot,off,off,off,0.05175,0.300891,0.529827,0.156712,0.209108,-1.715341
t5,plot,off,off,off,0.008121,0.111322,0.306433,0.091442,0.145029,34.600613
longformer_ext,plot,off,off,off,0.000624,0.066015,0.186732,0.024631,0.103194,23.105
bart,table,off,off,off,0.043425,0.168865,0.415479,0.14898,0.213849,14.958512
bert,table,off,off,off,0.044395,0.313791,0.492045,0.135381,0.188636,-4.042394
t5,table,off,off,off,0.011142,0.1449,0.375398,0.091392,0.16755,8.282263
longformer_ext,table,off,off,off,0.043935,0.190539,0.435272,0.114662,0.181989,6.973336
bart,plot+table,off,off,off,0.06212,0.206722,0.46096,0.143261,0.20508,25.706744
bert,plot+table,off,off,off,0.037951,0.312245,0.459621,0.135729,0.18345,6.205249
t5,plot+table,off,off,off,0.014006,0.142102,0.359081,0.087866,0.164927,31.131225
longformer_ext,plot+table,off,off,off,0.056311,0.214195,0.456706,0.108844,0.205433,24.076772
bart,plot,on,off,off,0.020591,0.168849,0.388773,0.127083,0.18711,26.285129
bert,plot,on,off,off,0.018838,0.310633,0.50608,0.136812,0.166763,1.83876
t5,plot,on,off,off,0.006318,0.122187,0.346112,0.068057,0.166484,32.625019
longformer_ext,plot,on,off,off,0.020899,0.178496,0.425182,0.074954,0.158759,28.465835
bart,table,on,off,off,0.025528,0.208329,0.469302,0.126369,0.186712,17.887532
bert,table,on,off,off,0.019646,0.310406,0.416525,0.113384,0.154174,0.868906
t5,table,on,off,off,0.014169,0.165779,0.409639,0.076137,0.157553,14.74366
longformer_ext,table,on,off,off,0.02226,0.192673,0.46314,0.095569,0.168257,14.982906
bart,plot+table,on,off,off,0.040081,0.20328,0.454629,0.14876,0.203483,32.478311
bert,plot+table,on,off,off,0.015078,0.316389,0.465727,0.127494,0.164317,8.411433
t5,plot+table,on,off,off,0.014171,0.165556,0.407129,0.078947,0.161351,38.312988
longformer_ext,plot+table,on,off,off,0.02438,0.197904,0.42822,0.087099,0.178835,32.667325
bart,plot,off,on,off,0.085198,0.231895,0.482944,0.179856,0.233393,31.506667
bert,plot,off,on,off,0.040908,0.310408,0.473118,0.138391,0.18126,-7.457076
t5,plot,off,on,off,0.007533,0.131674,0.318418,0.056309,0.147763,1.36195
longformer_ext,plot,off,on,off,0.004829,0.101212,0.290429,0.055127,0.125413,5.246923
bart,table,off,on,off,0.061508,0.199276,0.465072,0.166826,0.235407,18.301161
bert,table,off,on,off,0.027061,0.309761,0.422372,0.099421,0.152363,-10.469918
t5,table,off,on,off,0.013029,0.160592,0.383104,0.094488,0.145383,20.024612
longformer_ext,table,off,on,off,0.01667,0.205638,0.403467,0.078927,0.154452,13.878093
bart,plot+table,off,on,off,0.063537,0.196893,0.454632,0.160766,0.225406,21.634146
bert,plot+table,off,on,off,0.030876,0.306735,0.443696,0.11657,0.175168,-2.093561
t5,plot+table,off,on,off,0.022137,0.14529,0.37747,0.089109,0.158103,20.435503
longformer_ext,plot+table,off,on,off,0.060459,0.260414,0.50075,0.132132,0.182909,18.882641
bart,plot,off,off,on,0.055676,0.185341,0.437045,0.183525,0.231009,21.975028
bert,plot,off,off,on,0.041907,0.310415,0.484653,0.14124,0.186322,-3.471241
t5,plot,off,off,on,0.018418,0.14668,0.36129,0.090517,0.172043,21.632222
longformer_ext,plot,off,off,on,0.045373,0.168326,0.406814,0.118474,0.210421,8.090549
bart,table,off,off,on,0.036559,0.157974,0.389583,0.125261,0.2,14.092538
bert,table,off,off,on,0.043689,0.316133,0.498225,0.140995,0.188166,-1.906395
t5,table,off,off,on,0.019369,0.15285,0.365775,0.113612,0.164706,28.296707
longformer_ext,table,off,off,on,0.054922,0.227378,0.444795,0.107425,0.197161,25.574602
bart,plot+table,off,off,on,0.045903,0.17416,0.390558,0.174194,0.22103,27.999858
bert,plot+table,off,off,on,0.040665,0.314414,0.487252,0.136132,0.176771,-0.31574
t5,plot+table,off,off,on,0.008001,0.125351,0.313853,0.062907,0.138528,37.569334
longformer_ext,plot+table,off,off,on,0.019166,0.179484,0.412174,0.083624,0.158261,22.073055
bart,plot,on,off,on,0.033936,0.175308,0.414737,0.158228,0.206316,34.207097
bert,plot,on,off,on,0.019284,0.319004,0.513234,0.134793,0.174914,-2.9
t5,plot,on,off,on,0.012707,0.150913,0.373057,0.085151,0.172021,11.214987
longformer_ext,plot,on,off,on,0.036798,0.226841,0.464822,0.095012,0.186561,-2.032892
bart,table,on,off,on,0.021506,0.174528,0.434275,0.120976,0.194742,16.520489
bert,table,on,off,on,0.018021,0.306187,0.445642,0.115686,0.157689,-5.584157
t5,table,on,off,on,0.014558,0.17682,0.420853,0.093067,0.16872,18.134231
longformer_ext,table,on,off,on,0.009181,0.145782,0.313656,0.056487,0.140969,-17.864494
bart,plot+table,on,off,on,0.027981,0.173408,0.425094,0.099437,0.174157,28.263474
bert,plot+table,on,off,on,0.015429,0.30539,0.443914,0.097468,0.149881,-1.699059
t5,plot+table,on,off,on,0.038754,0.197424,0.441948,0.105066,0.17603,32.29039
longformer_ext,plot+table,on,off,on,0.013123,0.175467,0.385466,0.05538,0.134281,17.733569
