Summarizer,Evidence,Role,Insights,Example,BLEU,METEOR,R-1,R-2,R-L,Reading ease
longformer_ext,plot,on,on,off,0.024177,0.250496,0.43607,0.080972,0.164199,35.873843
none,table,on,on,off,0.004192,0.183464,0.123979,0.038131,0.064503,35.953925
bart,table,on,on,off,0.021821,0.249167,0.416667,0.086253,0.172043,30.104892
bert,table,on,on,off,0.015267,0.225208,0.405836,0.06383,0.175066,37.661506
t5,table,on,on,off,0.017001,0.249234,0.409289,0.07278,0.194485,22.036583
longformer_ext,table,on,on,off,0.018324,0.210578,0.320171,0.062032,0.130203,33.680058
none,plot+table,on,on,off,0.007668,0.205401,0.144325,0.041116,0.075342,33.880562
bart,plot+table,on,on,off,0.047115,0.225564,0.397476,0.072785,0.179811,24.765879
bert,plot+table,on,on,off,0.034032,0.236745,0.436155,0.094964,0.180775,29.645428
t5,plot+table,on,on,off,0.019075,0.216546,0.386473,0.090468,0.173913,29.399683
longformer_ext,plot+table,on,on,off,0.023686,0.217944,0.40367,0.065703,0.162516,26.956172
none,plot,off,on,on,0.011456,0.214716,0.151443,0.048742,0.07731,34.363421
bart,plot,off,on,on,0.021272,0.240731,0.429238,0.090484,0.180404,29.478634
bert,plot,off,on,on,0.043134,0.253289,0.460432,0.112554,0.192806,34.092402
t5,plot,off,on,on,0.032048,0.240244,0.424958,0.121827,0.212479,33.845497
longformer_ext,plot,off,on,on,0.011243,0.213638,0.342926,0.048077,0.143885,17.473393
none,table,off,on,on,0.007325,0.193985,0.138061,0.042573,0.069031,31.933377
bart,table,off,on,on,0.017881,0.23584,0.425982,0.106061,0.193353,29.231875
bert,table,off,on,on,0.023283,0.277087,0.436364,0.083333,0.179221,33.7925
t5,table,off,on,on,0.016566,0.228897,0.408163,0.07874,0.169545,29.965437
longformer_ext,table,off,on,on,0.013729,0.229621,0.351381,0.044297,0.134807,26.058333
none,plot+table,off,on,on,0.009019,0.200197,0.145327,0.044121,0.070659,31.161983
bart,plot+table,off,on,on,0.032583,0.266326,0.455505,0.111952,0.196078,21.488385
bert,plot+table,off,on,on,0.039996,0.275652,0.458741,0.120617,0.176224,30.646604
t5,plot+table,off,on,on,0.027631,0.229895,0.39196,0.090756,0.164154,31.766067
longformer_ext,plot+table,off,on,on,0.02122,0.267276,0.376874,0.070815,0.147752,25.101551
none,plot,on,on,on,0.008799,0.204787,0.150915,0.045648,0.078215,34.824099
bart,plot,on,on,on,0.041441,0.242499,0.411215,0.0875,0.180685,26.072197
bert,plot,on,on,on,0.033745,0.251338,0.446304,0.103497,0.175732,41.389461
t5,plot,on,on,on,0.024789,0.212783,0.379538,0.092715,0.178218,30.553821
longformer_ext,plot,on,on,on,0.032298,0.153076,0.352423,0.05891,0.129222,45.401665
none,table,on,on,on,0.005697,0.201081,0.139513,0.041218,0.070693,31.8771
bart,table,on,on,on,0.026193,0.258202,0.431548,0.092537,0.1875,23.957357
bert,table,on,on,on,0.039207,0.246878,0.439169,0.116071,0.178042,30.522262
t5,table,on,on,on,0.015461,0.255819,0.419453,0.082317,0.18541,22.322837
longformer_ext,table,on,on,on,0.011491,0.202348,0.330726,0.055991,0.129609,29.44754
none,plot+table,on,on,on,0.007854,0.204278,0.14439,0.043436,0.073659,31.520775
bart,plot+table,on,on,on,0.051319,0.238662,0.394453,0.098918,0.191063,27.462898
bert,plot+table,on,on,on,0.023344,0.255664,0.478326,0.101949,0.185351,34.528426
t5,plot+table,on,on,on,0.027709,0.242248,0.402496,0.097027,0.187207,20.712821
longformer_ext,plot+table,on,on,on,0.025171,0.204387,0.419128,0.06488,0.16315,44.137727
none,plot,off,off,off,0.018918,0.288927,0.242312,0.104561,0.141534,46.537373
bart,plot,off,off,off,0.026422,0.221932,0.474684,0.133333,0.202532,45.802844
bert,plot,off,off,off,0.017878,0.193259,0.417763,0.09571,0.210526,36.562273
t5,plot,off,off,off,0.006584,0.155981,0.373514,0.061329,0.196944,46.874624
longformer_ext,plot,off,off,off,0.018301,0.189273,0.380368,0.078721,0.164417,42.973404
none,table,off,off,off,0.018688,0.266743,0.226657,0.083452,0.119743,45.879928
bart,table,off,off,off,0.017123,0.163617,0.385906,0.087542,0.191275,33.863615
bert,table,off,off,off,0.042659,0.230887,0.444122,0.110626,0.229318,39.190257
t5,table,off,off,off,0.014117,0.166103,0.395105,0.101754,0.181818,43.33159
longformer_ext,table,off,off,off,0.045991,0.251565,0.48267,0.1287,0.218228,32.941143
none,plot+table,off,off,off,0.018946,0.271998,0.243183,0.091445,0.133382,42.639334
bart,plot+table,off,off,off,0.029647,0.177162,0.407225,0.102142,0.19376,28.279091
bert,plot+table,off,off,off,0.017539,0.187734,0.423197,0.075472,0.197492,38.758169
t5,plot+table,off,off,off,0.011961,0.17596,0.393728,0.087413,0.188153,43.741236
longformer_ext,plot+table,off,off,off,0.045433,0.23549,0.46443,0.10498,0.193289,24.302059
none,plot,on,off,off,0.020063,0.307846,0.274232,0.113565,0.145784,36.676965
bart,plot,on,off,off,0.009495,0.122908,0.321755,0.084404,0.157221,17.969375
bert,plot,on,off,off,0.023508,0.222814,0.460064,0.096154,0.223642,30.300805
t5,plot,on,off,off,0.006175,0.125838,0.326996,0.10687,0.18251,33.449089
longformer_ext,plot,on,off,off,0.048588,0.242328,0.48642,0.138614,0.217284,9.584944
none,table,on,off,off,0.015878,0.256228,0.222908,0.090597,0.11797,43.948908
bart,table,on,off,off,0.040469,0.199241,0.448718,0.14791,0.214744,27.028158
bert,table,on,off,off,0.017812,0.210101,0.440476,0.095522,0.193452,35.811901
t5,table,on,off,off,0.024269,0.182203,0.406897,0.128028,0.2,34.94558
longformer_ext,table,on,off,off,0.032241,0.192826,0.41847,0.109986,0.18759,44.495583
none,plot+table,on,off,off,0.016761,0.269895,0.227533,0.088919,0.122518,41.11842
bart,plot+table,on,off,off,0.038077,0.197931,0.443038,0.114286,0.205696,21.6775
bert,plot+table,on,off,off,0.034216,0.234239,0.473304,0.092619,0.227994,40.754103
t5,plot+table,on,off,off,0.007355,0.164994,0.421416,0.093588,0.2038,46.947859
longformer_ext,plot+table,on,off,off,0.04618,0.257241,0.512563,0.146096,0.233668,32.798382
none,plot,off,on,off,0.015402,0.257784,0.202699,0.091209,0.116342,39.253828
bart,plot,off,on,off,0.019611,0.194404,0.44588,0.103728,0.184168,37.2575
bert,plot,off,on,off,0.036674,0.251102,0.529496,0.138528,0.244604,41.111496
t5,plot,off,on,off,0.007981,0.186912,0.433447,0.09589,0.191126,44.815175
longformer_ext,plot,off,on,off,0.039435,0.225667,0.429668,0.110256,0.196931,22.860367
none,table,off,on,off,0.015711,0.261881,0.222145,0.079443,0.11351,39.53154
bart,table,off,on,off,0.031004,0.176205,0.3968,0.099518,0.192,28.242395
bert,table,off,on,off,0.021009,0.171779,0.370031,0.070552,0.189602,30.435714
t5,table,off,on,off,0.011659,0.159151,0.38342,0.076256,0.172712,44.601014
longformer_ext,table,off,on,off,0.040778,0.222219,0.461111,0.130919,0.2,32.387338
none,plot+table,off,on,off,0.017686,0.274019,0.235089,0.091449,0.125567,38.622328
bart,plot+table,off,on,off,0.034824,0.199299,0.431818,0.110749,0.185065,27.717727
bert,plot+table,off,on,off,0.022954,0.186608,0.426626,0.100152,0.208775,35.816126
t5,plot+table,off,on,off,0.00631,0.15106,0.350263,0.077329,0.175131,32.617196
longformer_ext,plot+table,off,on,off,0.039051,0.215192,0.413706,0.104326,0.187817,17.919381
none,plot,off,off,on,0.022126,0.294494,0.261568,0.117107,0.143021,40.608416
bart,plot,off,off,on,0.019096,0.183186,0.409639,0.124352,0.179002,34.740762
bert,plot,off,off,on,0.023438,0.231524,0.513057,0.120185,0.25192,43.156283
t5,plot,off,off,on,0.01272,0.153079,0.397188,0.077601,0.175747,41.93037
longformer_ext,plot,off,off,on,0.043217,0.245495,0.463878,0.134689,0.212928,28.526318
none,table,off,off,on,0.018336,0.287034,0.233776,0.091855,0.128361,42.018571
bart,table,off,off,on,0.024168,0.174522,0.403306,0.099502,0.198347,41.912165
bert,table,off,off,on,0.038968,0.226011,0.474074,0.115899,0.228148,39.143587
t5,table,off,off,on,0.013314,0.162464,0.367776,0.098418,0.185639,42.456063
longformer_ext,table,off,off,on,0.049054,0.201619,0.464174,0.146875,0.218069,26.201065
none,plot+table,off,off,on,0.019897,0.27892,0.240515,0.104585,0.130279,37.857881
bart,plot+table,off,off,on,0.04189,0.22779,0.496075,0.129134,0.207221,35.942311
bert,plot+table,off,off,on,0.025147,0.214482,0.466258,0.107692,0.217791,35.92951
t5,plot+table,off,off,on,0.012798,0.187089,0.456198,0.102819,0.214876,44.518462
longformer_ext,plot+table,off,off,on,0.05048,0.264016,0.506765,0.152898,0.241082,20.838016
none,plot,on,off,on,0.018374,0.291052,0.261418,0.114456,0.134423,33.126271
bart,plot,on,off,on,0.028889,0.202124,0.468591,0.139693,0.217317,34.7625
bert,plot,on,off,on,0.024018,0.20597,0.473934,0.126783,0.176935,35.213308
t5,plot,on,off,on,0.010232,0.170905,0.41637,0.142857,0.206406,37.908452
longformer_ext,plot,on,off,on,0.027026,0.205727,0.390062,0.11457,0.191304,27.535294
none,table,on,off,on,0.012989,0.271137,0.250559,0.095522,0.129754,34.694009
bart,table,on,off,on,0.016478,0.1463,0.383363,0.108893,0.184448,33.537296
bert,table,on,off,on,0.018861,0.178267,0.434641,0.091803,0.189542,33.040119
t5,table,on,off,on,0.007676,0.160756,0.366355,0.12758,0.179439,24.624545
longformer_ext,table,on,off,on,0.032421,0.249194,0.471721,0.137515,0.209386,22.723692
none,plot+table,on,off,on,0.018199,0.270502,0.251586,0.109077,0.131392,35.302333
bart,plot+table,on,off,on,0.020304,0.170712,0.413675,0.13036,0.198291,22.234887
bert,plot+table,on,off,on,0.030661,0.201233,0.443381,0.1088,0.210526,37.242177
t5,plot+table,on,off,on,0.009776,0.164324,0.392226,0.124113,0.19788,35.85521
longformer_ext,plot+table,on,off,on,0.035507,0.256289,0.476074,0.140221,0.220859,16.311721
none,plot,on,on,off,0.018083,0.277511,0.24928,0.104542,0.127522,33.013334
bart,plot,on,on,off,0.02443,0.158886,0.391081,0.10327,0.174957,21.637727
bert,plot,on,on,off,0.025595,0.198557,0.433498,0.115321,0.206897,29.024848
t5,plot,on,on,off,0.014287,0.162066,0.404887,0.122592,0.181501,24.29
longformer_ext,plot,on,on,off,0.024996,0.201953,0.457143,0.138763,0.240602,38.788762
none,table,on,on,off,0.015156,0.263838,0.2058,0.082371,0.109136,37.192896
bart,table,on,on,off,0.024066,0.173875,0.396313,0.095532,0.190476,28.341855
bert,table,on,on,off,0.014553,0.210706,0.452096,0.096096,0.209581,40.902143
t5,table,on,on,off,0.01761,0.151566,0.373109,0.091062,0.171429,18.036295
longformer_ext,table,on,on,off,0.042094,0.230807,0.450909,0.116646,0.191515,37.373045
none,plot+table,on,on,off,0.015741,0.268576,0.224238,0.090143,0.117304,37.479389
bart,plot+table,on,on,off,0.02773,0.216932,0.46225,0.111283,0.20339,40.024516
bert,plot+table,on,on,off,0.028946,0.200557,0.422452,0.074074,0.197932,32.716012
t5,plot+table,on,on,off,0.012532,0.169695,0.40625,0.10453,0.204861,39.694231
longformer_ext,plot+table,on,on,off,0.037201,0.253132,0.500626,0.143036,0.245307,36.509516
none,plot,off,on,on,0.019064,0.282831,0.23397,0.101024,0.127558,36.274056
bart,plot,off,on,on,0.019834,0.19382,0.446203,0.088889,0.186709,40.7575
bert,plot,off,on,on,0.021258,0.200503,0.433437,0.099379,0.213622,30.93534
t5,plot,off,on,on,0.016931,0.169534,0.414141,0.094595,0.208754,29.239072
longformer_ext,plot,off,on,on,0.039682,0.237776,0.456693,0.113158,0.2021,15.112075
none,table,off,on,on,0.018643,0.266839,0.232199,0.090558,0.124868,38.951053
bart,table,off,on,on,0.021771,0.197108,0.446154,0.101852,0.212308,43.989265
bert,table,off,on,on,0.023156,0.209647,0.427935,0.09538,0.20208,27.848947
t5,table,off,on,on,0.01053,0.167445,0.393782,0.090121,0.17962,29.710491
longformer_ext,table,off,on,on,0.033529,0.232284,0.473342,0.11734,0.187256,31.89543
none,plot+table,off,on,on,0.016765,0.265914,0.228283,0.090296,0.124579,34.275642
bart,plot+table,off,on,on,0.026791,0.222099,0.475758,0.118541,0.206061,40.074502
bert,plot+table,off,on,on,0.027937,0.217607,0.482443,0.11026,0.219847,38.017675
t5,plot+table,off,on,on,0.011495,0.172573,0.376623,0.068404,0.172078,29.72613
longformer_ext,plot+table,off,on,on,0.055302,0.242763,0.482323,0.146835,0.207071,21.049133
none,plot,on,on,on,0.018526,0.262256,0.225776,0.10048,0.121522,30.217414
bart,plot,on,on,on,0.030157,0.216059,0.491749,0.145695,0.214521,13.812813
bert,plot,on,on,on,0.03094,0.252132,0.556369,0.152717,0.228404,39.763432
t5,plot,on,on,on,0.021408,0.174795,0.437086,0.119601,0.192053,43.667187
longformer_ext,plot,on,on,on,0.042738,0.25619,0.498104,0.154626,0.232617,15.98909
none,table,on,on,on,0.013564,0.265883,0.220437,0.085531,0.115681,29.45736
bart,table,on,on,on,0.030603,0.187459,0.427877,0.136585,0.184765,30.426246
bert,table,on,on,on,0.021163,0.189991,0.423963,0.083205,0.175115,24.357614
t5,table,on,on,on,0.007056,0.146799,0.352531,0.098074,0.17103,16.167927
longformer_ext,table,on,on,on,0.021964,0.168276,0.357405,0.053988,0.144431,38.902915
none,plot+table,on,on,on,0.013304,0.261491,0.220279,0.088817,0.114674,29.2389
bart,plot+table,on,on,on,0.033834,0.195937,0.433962,0.135647,0.201258,16.562274
bert,plot+table,on,on,on,0.017035,0.207289,0.449848,0.088415,0.182371,28.4
t5,plot+table,on,on,on,0.010822,0.154541,0.37691,0.085179,0.179966,11.541107
longformer_ext,plot+table,on,on,on,0.00655,0.131607,0.289389,0.041935,0.14791,7.014769
none,plot,off,off,off,0.020604,0.285332,0.250285,0.100495,0.146824,46.961309
bart,plot,off,off,off,0.035979,0.212189,0.456667,0.113712,0.22,34.643323
bert,plot,off,off,off,0.032696,0.219159,0.487218,0.144796,0.243609,42.578811
t5,plot,off,off,off,0.017004,0.200119,0.445946,0.122034,0.202703,45.001364
longformer_ext,plot,off,off,off,0.021894,0.211383,0.429306,0.100515,0.18509,51.221019
none,table,off,off,off,0.018245,0.27731,0.230714,0.087302,0.123288,44.941458
bart,table,off,off,off,0.031788,0.182634,0.41876,0.12437,0.204355,39.395701
bert,table,off,off,off,0.025046,0.191361,0.435171,0.101644,0.208644,36.39
t5,table,off,off,off,0.009,0.147331,0.348754,0.085714,0.156584,34.802619
longformer_ext,table,off,off,off,0.024064,0.160498,0.359806,0.113821,0.184765,19.0275
none,plot+table,off,off,off,0.017691,0.277692,0.235043,0.096222,0.133903,42.693553
bart,plot+table,off,off,off,0.043271,0.174235,0.430213,0.125206,0.203612,36.504091
bert,plot+table,off,off,off,0.027342,0.198608,0.439252,0.090625,0.221184,31.792438
t5,plot+table,off,off,off,0.007814,0.178059,0.421233,0.106529,0.191781,41.155746
longformer_ext,plot+table,off,off,off,0.03266,0.24291,0.505051,0.113924,0.232323,47.110753
none,plot,on,off,off,0.020008,0.300682,0.268405,0.123561,0.13727,38.609823
bart,plot,on,off,off,0.017364,0.164416,0.379249,0.111311,0.175313,21.840632
bert,plot,on,off,off,0.009352,0.190525,0.447712,0.111475,0.196078,43.025731
t5,plot,on,off,off,0.019602,0.146405,0.387218,0.150943,0.210526,23.014957
longformer_ext,plot,on,off,off,0.039088,0.235899,0.424908,0.112607,0.210012,16.12913
none,table,on,off,off,0.016781,0.270616,0.222222,0.08129,0.120846,39.90125
bart,table,on,off,off,0.022793,0.14864,0.347541,0.082237,0.180328,32.916508
bert,table,on,off,off,0.030068,0.202606,0.429197,0.108346,0.19854,36.053152
t5,table,on,off,off,0.013789,0.176925,0.42978,0.105263,0.209814,41.25307
longformer_ext,table,on,off,off,0.043269,0.253451,0.497549,0.149877,0.232843,24.97438
none,plot+table,on,off,off,0.019249,0.275805,0.242555,0.093357,0.129171,42.391942
bart,plot+table,on,off,off,0.025779,0.178673,0.420139,0.135889,0.201389,26.870983
bert,plot+table,on,off,off,0.028755,0.197145,0.422581,0.10356,0.212903,43.172874
t5,plot+table,on,off,off,0.016257,0.164115,0.386986,0.127148,0.188356,40.494405
longformer_ext,plot+table,on,off,off,0.025201,0.220108,0.463847,0.117647,0.231924,24.952408
none,plot,off,on,off,0.018098,0.25772,0.217739,0.094841,0.121037,39.262834
bart,plot,off,on,off,0.031521,0.204783,0.464968,0.115016,0.197452,37.734253
bert,plot,off,on,off,0.022395,0.227986,0.4769,0.119581,0.214605,28.692588
t5,plot,off,on,off,0.020186,0.204113,0.478873,0.103611,0.187793,43.343426
longformer_ext,plot,off,on,off,0.021052,0.19503,0.426901,0.093842,0.163743,45.938367
none,table,off,on,off,0.015429,0.264939,0.212725,0.081672,0.111183,37.489659
bart,table,off,on,off,0.027058,0.171761,0.40694,0.101266,0.201893,32.024682
bert,table,off,on,off,0.030737,0.220955,0.458791,0.093664,0.211538,37.240882
t5,table,off,on,off,0.017229,0.178376,0.387543,0.104167,0.16955,28.308122
longformer_ext,table,off,on,off,0.048545,0.235354,0.44335,0.133333,0.204433,28.611504
none,plot+table,off,on,off,0.018265,0.268203,0.225903,0.089493,0.121232,40.220069
bart,plot+table,off,on,off,0.021145,0.182153,0.415033,0.088525,0.179739,32.654408
bert,plot+table,off,on,off,0.020119,0.191723,0.428356,0.090772,0.214178,33.386955
t5,plot+table,off,on,off,0.022794,0.205834,0.482003,0.119309,0.206573,39.387509
longformer_ext,plot+table,off,on,off,0.059834,0.225783,0.429479,0.124841,0.205845,25.125848
none,plot,off,off,on,0.021339,0.273993,0.244501,0.108264,0.139921,39.480326
bart,plot,off,off,on,0.034861,0.184342,0.430718,0.117253,0.190317,40.885273
bert,plot,off,off,on,0.02025,0.182898,0.453782,0.121417,0.22521,34.06498
t5,plot,off,off,on,0.022048,0.167563,0.385965,0.109155,0.192982,28.016735
longformer_ext,plot,off,off,on,0.040408,0.243772,0.475348,0.139417,0.207332,27.605244
none,table,off,off,on,0.016751,0.267025,0.233058,0.094726,0.12621,38.765787
bart,table,off,off,on,0.037662,0.199262,0.4625,0.109718,0.19375,37.124014
bert,table,off,off,on,0.029133,0.189127,0.436597,0.109501,0.202247,34.317917
t5,table,off,off,on,0.029305,0.21354,0.43871,0.110032,0.193548,36.713
longformer_ext,table,off,off,on,0.044773,0.225257,0.5,0.132743,0.214706,23.68
none,plot+table,off,off,on,0.020635,0.284983,0.254101,0.107675,0.140404,41.118778
bart,plot+table,off,off,on,0.0237,0.182089,0.422735,0.117647,0.188277,26.585023
bert,plot+table,off,off,on,0.021722,0.171481,0.426929,0.102142,0.203612,34.468972
t5,plot+table,off,off,on,0.018732,0.185664,0.426891,0.104553,0.194958,37.827341
longformer_ext,plot+table,off,off,on,0.044344,0.267572,0.512947,0.15822,0.229346,23.495534
none,plot,on,off,on,0.018318,0.284564,0.245139,0.102849,0.131944,32.714283
bart,plot,on,off,on,0.013384,0.164765,0.419966,0.117444,0.199656,23.182778
bert,plot,on,off,on,0.012894,0.199528,0.435897,0.102894,0.227564,33.446215
t5,plot,on,off,on,0.01251,0.197504,0.418212,0.125212,0.195616,29.432955
longformer_ext,plot,on,off,on,0.023756,0.227241,0.42204,0.091657,0.180539,22.249621
none,table,on,off,on,0.013832,0.258246,0.228866,0.088721,0.120275,32.745652
bart,table,on,off,on,0.027862,0.197818,0.452229,0.127796,0.197452,35.901
bert,table,on,off,on,0.019979,0.203393,0.43631,0.088106,0.190337,31.438757
t5,table,on,off,on,0.01508,0.167544,0.404887,0.126095,0.205934,22.451416
longformer_ext,table,on,off,on,0.024042,0.225095,0.427689,0.116481,0.212608,20.724678
none,plot+table,on,off,on,0.016071,0.280323,0.243165,0.095752,0.135252,36.879039
bart,plot+table,on,off,on,0.018114,0.173291,0.411867,0.136602,0.216405,19.771
bert,plot+table,on,off,on,0.027352,0.193299,0.429285,0.106845,0.209651,37.045698
t5,plot+table,on,off,on,0.013718,0.200791,0.461538,0.134647,0.219313,25.76051
longformer_ext,plot+table,on,off,on,0.048633,0.283108,0.484108,0.159314,0.217604,20.375449
none,plot,on,on,off,0.020178,0.292522,0.249551,0.111551,0.132327,34.382134
bart,plot,on,on,off,0.029019,0.156586,0.364888,0.120898,0.175559,14.03625
bert,plot,on,on,off,0.030544,0.229948,0.464744,0.106109,0.198718,41.332655
t5,plot,on,on,off,0.010298,0.14796,0.361404,0.116197,0.178947,25.836364
longformer_ext,plot,on,on,off,0.064744,0.287617,0.526181,0.18694,0.240102,31.465381
none,table,on,on,off,0.015151,0.267374,0.217095,0.083902,0.113097,35.260655
bart,table,on,on,off,0.0329,0.183721,0.440457,0.130933,0.208809,20.304091
bert,table,on,on,off,0.023048,0.215931,0.425532,0.10061,0.18845,26.833333
t5,table,on,on,off,0.021224,0.160961,0.415358,0.122592,0.202443,44.367927
longformer_ext,table,on,on,off,0.044825,0.235512,0.472325,0.115906,0.179582,35.156275
none,plot+table,on,on,off,0.015001,0.269951,0.224778,0.087471,0.116333,36.632115
bart,plot+table,on,on,off,0.026011,0.183685,0.4297,0.133122,0.202212,21.534231
bert,plot+table,on,on,off,0.024466,0.221048,0.432191,0.086697,0.202683,30.442931
t5,plot+table,on,on,off,0.013547,0.16872,0.394366,0.113074,0.207746,35.49407
longformer_ext,plot+table,on,on,off,0.027676,0.256737,0.4675,0.130326,0.2175,24.545669
none,plot,off,on,on,0.021662,0.272249,0.23059,0.11137,0.133289,36.11546
bart,plot,off,on,on,0.042225,0.239315,0.49697,0.12766,0.212121,45.572507
bert,plot,off,on,on,0.037169,0.236351,0.497024,0.125373,0.217262,33.72669
t5,plot,off,on,on,0.006843,0.169507,0.381443,0.075862,0.171821,30.637727
longformer_ext,plot,off,on,on,0.045565,0.242724,0.424623,0.103275,0.190955,14.399758
none,table,off,on,on,0.018646,0.269925,0.22505,0.087802,0.121902,36.307461
bart,table,off,on,on,0.018805,0.167261,0.401274,0.092652,0.197452,39.107662
bert,table,off,on,on,0.040488,0.224892,0.46988,0.123867,0.216867,32.899197
t5,table,off,on,on,0.020029,0.172827,0.397993,0.080537,0.170569,30.686896
longformer_ext,table,off,on,on,0.03036,0.188602,0.397059,0.103245,0.185294,11.324066
none,plot+table,off,on,on,0.018446,0.272115,0.24034,0.099326,0.135413,37.613406
bart,plot+table,off,on,on,0.033611,0.176563,0.435511,0.104202,0.177554,26.243406
bert,plot+table,off,on,on,0.016294,0.188708,0.414023,0.090452,0.217028,33.401474
t5,plot+table,off,on,on,0.018905,0.186325,0.435811,0.108475,0.199324,45.189808
longformer_ext,plot+table,off,on,on,0.025704,0.175295,0.39441,0.096573,0.195652,23.373128
none,plot,on,on,on,0.019892,0.273546,0.228293,0.106736,0.118374,27.773333
bart,plot,on,on,on,0.030835,0.208166,0.474419,0.139969,0.217054,34.162521
bert,plot,on,on,on,0.030109,0.216638,0.492355,0.128834,0.232416,37.857516
t5,plot,on,on,on,0.006729,0.175201,0.42446,0.115523,0.190647,29.913813
longformer_ext,plot,on,on,on,0.016687,0.1937,0.368862,0.067227,0.160479,13.775951
none,table,on,on,on,0.01351,0.260783,0.215935,0.08656,0.115772,31.952209
bart,table,on,on,on,0.026054,0.194347,0.448718,0.135048,0.195513,17.24341
bert,table,on,on,on,0.019357,0.202511,0.489614,0.133929,0.207715,35.831469
t5,table,on,on,on,0.013417,0.159945,0.375635,0.112054,0.175973,18.147
longformer_ext,table,on,on,on,0.035021,0.248666,0.474785,0.135635,0.211562,31.979077
none,plot+table,on,on,on,0.013852,0.256806,0.21871,0.086507,0.114839,31.561007
bart,plot+table,on,on,on,0.051217,0.223095,0.526316,0.165913,0.228571,33.305771
bert,plot+table,on,on,on,0.025822,0.201106,0.463596,0.101341,0.213967,37.052551
t5,plot+table,on,on,on,0.018018,0.179563,0.429809,0.125217,0.204506,36.420125
longformer_ext,plot+table,on,on,on,0.009221,0.050512,0.155251,0.041284,0.105023,52.91007
none,plot,off,off,off,0.017271,0.283278,0.240591,0.104189,0.135069,42.719364
bart,plot,off,off,off,0.026823,0.219374,0.483766,0.117264,0.194805,42.203744
bert,plot,off,off,off,0.03518,0.236478,0.505232,0.14093,0.236173,35.627625
t5,plot,off,off,off,0.01834,0.17523,0.43771,0.101351,0.178451,37.38
longformer_ext,plot,off,off,off,0.027401,0.238358,0.459259,0.118812,0.182716,37.771066
none,table,off,off,off,0.016539,0.269464,0.223072,0.086926,0.120222,44.0845
bart,table,off,off,off,0.018616,0.17694,0.405186,0.084553,0.191248,42.346341
bert,table,off,off,off,0.031357,0.184808,0.426934,0.091954,0.203438,37.944785
t5,table,off,off,off,0.0141,0.188187,0.400691,0.103986,0.183074,40.940015
longformer_ext,table,off,off,off,0.04395,0.218135,0.443864,0.128272,0.208877,37.803246
none,plot+table,off,off,off,0.021848,0.299236,0.260938,0.100986,0.1419,43.746151
bart,plot+table,off,off,off,0.020683,0.165527,0.375451,0.094203,0.176895,34.955612
bert,plot+table,off,off,off,0.023985,0.195126,0.448387,0.113269,0.206452,33.691839
t5,plot+table,off,off,off,0.003654,0.109679,0.3138,0.056926,0.181474,43.351515
longformer_ext,plot+table,off,off,off,0.058055,0.231355,0.444733,0.112125,0.210663,31.116617
none,plot,on,off,off,0.020577,0.284148,0.255493,0.115542,0.137803,37.917732
bart,plot,on,off,off,0.028305,0.170807,0.383659,0.121212,0.184725,32.488603
bert,plot,on,off,off,0.040632,0.209128,0.4608,0.147673,0.1984,34.722927
t5,plot,on,off,off,0.005792,0.126157,0.332689,0.128155,0.185687,27.744104
longformer_ext,plot,on,off,off,0.016664,0.156342,0.394693,0.106489,0.218905,13.395812
none,table,on,off,off,0.015736,0.256141,0.213845,0.07935,0.113747,43.025704
bart,table,on,off,off,0.020236,0.166845,0.404389,0.100629,0.203762,42.564804
bert,table,on,off,off,0.01983,0.199673,0.436519,0.108727,0.191155,36.726899
t5,table,on,off,off,0.010727,0.155238,0.388112,0.126316,0.195804,46.788941
longformer_ext,table,on,off,off,0.038457,0.228396,0.442432,0.098573,0.199224,33.231058
none,plot+table,on,off,off,0.01781,0.275863,0.241758,0.090909,0.131136,40.895708
bart,plot+table,on,off,off,0.029231,0.181331,0.429066,0.131944,0.214533,16.906909
bert,plot+table,on,off,off,0.017006,0.166617,0.406995,0.086124,0.18124,30.589836
t5,plot+table,on,off,off,0.014119,0.165014,0.388278,0.121324,0.197802,40.863493
longformer_ext,plot+table,on,off,off,0.022511,0.221037,0.410448,0.102244,0.20398,22.769537
none,plot,off,on,off,0.018084,0.262004,0.213745,0.091483,0.115385,37.046786
bart,plot,off,on,off,0.040866,0.236224,0.487518,0.126657,0.190896,39.60656
bert,plot,off,on,off,0.02716,0.211851,0.455446,0.119149,0.206506,33.841071
t5,plot,off,on,off,0.008883,0.203457,0.449918,0.088962,0.180624,31.789307
longformer_ext,plot,off,on,off,0.022376,0.195343,0.412342,0.075949,0.159888,15.754778
none,table,off,on,off,0.01689,0.268876,0.221112,0.085305,0.114552,37.656909
bart,table,off,on,off,0.029367,0.162681,0.367742,0.07767,0.177419,25.515641
bert,table,off,on,off,0.021386,0.194344,0.429878,0.091743,0.204268,30.200522
t5,table,off,on,off,0.007698,0.164912,0.382403,0.081494,0.155668,21.933916
longformer_ext,table,off,on,off,0.041117,0.224291,0.458056,0.12283,0.197071,31.600661
none,plot+table,off,on,off,0.018539,0.272603,0.236749,0.091231,0.124382,39.39047
bart,plot+table,off,on,off,0.018229,0.169095,0.422259,0.08867,0.186579,33.979813
bert,plot+table,off,on,off,0.026027,0.18405,0.411765,0.088525,0.20915,39.825786
t5,plot+table,off,on,off,0.011353,0.192006,0.392491,0.09589,0.180887,41.912489
