generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1773401531-aR8ICjc3cx6bN32R7IRj,2026-03-13 11:32:11.203,0.012135,,,0,0,2389,2791,2854,0,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,23974,2325,,
gen-1773401530-Q9mIxS9UQLMZxtZ06yrS,2026-03-13 11:32:10.888,0.008371,,,0,0,1503,2518,2090,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,18471,488,,
gen-1773401531-w1ap7vmAV8f1FrtzxWqv,2026-03-13 11:32:10.851,0.009519,,,0,0,1506,2904,2817,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,69857,3092,,
gen-1773401531-3V3fbwV5yqaXVLMusm30,2026-03-13 11:32:10.850,0.009204,,,0,0,1733,3011,3315,0,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,78102,941,,
gen-1773401531-CjMRYQo26YjZS8O7WsHz,2026-03-13 11:32:10.849,0.007837,,,0,0,1876,2684,2313,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,206853,660,,
gen-1773401530-KTqAu8BFHEob84HDYxGH,2026-03-13 11:32:10.695,0.009355,,,0,0,1489,3056,3367,0,moonshotai/kimi-k2.5-0127,Parasail,standard,false,true,,stop,stop,107226,520,,
gen-1773401530-ekc4ccjdXWpIIyvlUc3F,2026-03-13 11:32:10.687,0.0084,,,0,0,1964,2886,2475,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,222531,777,,
gen-1773401523-NeB00A2Vns9vgQx6AAIj,2026-03-13 11:32:03.260,0.009283,,,0,0,2383,2024,2095,0,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,15126,2860,,
gen-1773401513-jRliPK249PNUbqVH1aqn,2026-03-13 11:31:53.503,0.016447,,,0,0,3359,4866,4728,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,113464,2704,,
gen-1773401511-DHL59xNdQsBvWY8YcvGZ,2026-03-13 11:31:51.630,0.013526,,,0,0,2096,4375,4268,0,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,85686,2724,,
gen-1773401505-2ffD7JANH7anvS3txdwm,2026-03-13 11:31:45.405,0.005228,,,0,0,3118,1137,833,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,7707,1357,,
gen-1773401505-F1k1DVu1BjDfWZjZsM0J,2026-03-13 11:31:44.802,0.006769,,,0,0,3176,2019,1272,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,186452,1973,,
gen-1773401502-5KhPM4JbwhEI3iG3TTpY,2026-03-13 11:31:41.995,0.007699,,,0,0,3200,2376,1896,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,207589,2536,,
gen-1773401497-iQFUcJ2ztohm5IKpUMsb,2026-03-13 11:31:37.019,0.005878,,,0,0,3426,1625,801,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,41100,6094,,
gen-1773401459-iFDJJJoLg5wHsQDj6Jpu,2026-03-13 11:30:59.106,0.009175,,,0,0,2385,2799,2710,1344,moonshotai/kimi-k2.5-0127,Parasail,standard,false,true,,stop,stop,72027,817,,
gen-1773401444-Qkkb5ziU1RT6ki7fSFi2,2026-03-13 11:30:44.181,0.019376,,-0.000384,0,0,2378,6520,6978,768,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,138952,3126,,
gen-1773401444-YjDcq0u9NUCDWHw25uCR,2026-03-13 11:30:44.167,0.009695,,,0,0,2379,2988,2744,0,moonshotai/kimi-k2.5-0127,Parasail,standard,false,true,,stop,stop,78869,808,,
gen-1773401444-SjtKjUuKioy7IS1UMNH1,2026-03-13 11:30:44.137,0.008608,,,0,0,2379,1843,1861,0,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,14507,2185,,
gen-1773401444-uCPLF7ZsflJXsOb1AHVM,2026-03-13 11:30:44.120,0.005865,,,0,0,2453,1807,1623,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,119481,1662,,
gen-1773401443-7enUSLkBU8JnJWZmPxv7,2026-03-13 11:30:43.976,0.014573,,,0,0,2385,4430,4240,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,91878,2536,,
gen-1773401443-xOmEwkCbd2ZpHdtQbbQt,2026-03-13 11:30:43.965,0.012106,,,0,0,2386,3599,3410,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,141712,3289,,
gen-1773401438-JtkhNVfgVEBNTC8VxCpi,2026-03-13 11:30:37.852,0.014713,,-0.000512,0,0,3243,4737,4107,1024,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,90292,2756,,
gen-1773401438-uPWXERZJKwveCrJWXLhH,2026-03-13 11:30:37.845,0.0085,,,0,0,3339,2351,1892,1408,moonshotai/kimi-k2.5-0127,Parasail,standard,false,true,,stop,stop,66507,952,,
gen-1773401438-7VEUZVarkzLCYNR7zHmH,2026-03-13 11:30:37.842,0.010873,,,0,0,3274,3338,2486,1088,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,62889,1275,,
gen-1773401438-HMTIE3axxyYz1vzTzFIA,2026-03-13 11:30:37.827,0.008184,,,0,0,3033,2149,1691,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,66573,11374,,
gen-1773401438-d35kBJSJkwICFAJ3ew0C,2026-03-13 11:30:37.789,0.014882,,,0,0,3019,3405,3367,0,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,58051,1765,,
gen-1773401437-le0ilMI9xeVGOTUVUZXP,2026-03-13 11:30:37.700,0.012674,,,0,0,3059,4026,3897,1088,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,73566,2603,,
gen-1773401381-kDGo5HxFSJjG4kU1aPEp,2026-03-13 11:29:41.915,0.014218,,,0,0,1969,3436,3522,0,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,57699,1058,,
gen-1773401379-JyVQaRDsfDpX8Edqj5lX,2026-03-13 11:29:39.330,0.011761,,,0,0,1719,3936,3903,1088,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,80755,732,,
gen-1773401364-gi1sCpSpjw8zDwKAdOPY,2026-03-13 11:29:24.555,0.006873,,-0.00066,0,0,1697,1688,1304,1056,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,17254,921,,
gen-1773401351-etkdUCwqaiZKXo666wLb,2026-03-13 11:29:11.555,0.00396,,,0,0,1838,1185,929,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,132427,1276,,
gen-1773401349-AdYEbFSbXspwGtOcQkAl,2026-03-13 11:29:09.309,0.008709,,,0,0,1725,2834,2831,1024,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,29889,1112,,
gen-1773401333-qmyL7duv6Vy5zGefkHhW,2026-03-13 11:28:53.756,0.013308,,-0.00066,0,0,1924,3376,3340,1056,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,30601,3275,,
gen-1773401303-ZLvlD1xdI0ftTSiw8WDa,2026-03-13 11:28:23.081,0.006984,,,0,0,573,2361,2334,0,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,47777,1867,,
gen-1773401303-ZKGHMq3CrwRew6sNgtWo,2026-03-13 11:28:23.077,0.00806,,,0,0,1770,2791,2161,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,195072,726,,
gen-1773401303-zZ10qLcM1RaTdZHQYPyO,2026-03-13 11:28:23.068,0.006341,,,0,0,1979,2083,1611,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,226856,1143,,
gen-1773401303-DXpkM8yZY2bE3Kk45XaY,2026-03-13 11:28:23.067,0.01235,,,0,0,1612,3836,3610,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,30181,573,,
gen-1773401303-F16TZsa8qJH9abG6Pnv7,2026-03-13 11:28:22.954,0.011067,,,0,0,1936,3647,3553,1024,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,45897,1037,,
gen-1773401303-d0ZFc4yBveytJ88ioG8F,2026-03-13 11:28:22.953,0.006449,,,0,0,1985,2124,1493,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,198570,703,,
gen-1773401288-mFudhx0ovyVkPfYIlVUW,2026-03-13 11:28:07.766,0.004345,,,0,0,2569,1194,885,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,111827,1846,,
gen-1773401277-OouOYW66LQtlSVhqGDlk,2026-03-13 11:27:57.061,0.013241,,,0,0,2497,3959,3783,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,104950,2438,,
gen-1773401268-1MPMDDTZUYPL5xNXxmjI,2026-03-13 11:27:48.721,0.00686,,,0,0,2515,2026,1968,1088,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,34947,1350,,
gen-1773401252-k3iFzojcl45E4b6nYdBn,2026-03-13 11:27:32.627,0.011019,,,0,0,2498,3440,3314,1344,moonshotai/kimi-k2.5-0127,Parasail,standard,false,true,,stop,stop,66292,862,,
gen-1773401249-hIgz27NBmDXACfrZwLq8,2026-03-13 11:27:28.962,0.01442,,,0,0,2492,4357,4433,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,27464,1709,,
gen-1773401242-aqhIuxt2pyAzII9kMEo3,2026-03-13 11:27:21.729,0.010116,,,0,0,2494,3115,2565,0,moonshotai/kimi-k2.5-0127,Parasail,standard,false,true,,stop,stop,59101,805,,
gen-1773401221-Cw3dSBFSWi8NdsluSii5,2026-03-13 11:27:01.620,0.00958,,,0,0,2488,2728,2361,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,19703,1500,,
gen-1773401221-4u8IigrzYuEoOt6kBZ7s,2026-03-13 11:27:01.610,0.003763,,,0,0,2560,970,474,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,65753,1574,,
gen-1773401221-75TSEdTnVDqU4zwDPYE3,2026-03-13 11:27:01.607,0.012167,,,0,0,2489,3599,3928,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,26937,1546,,
gen-1773401221-UVOfySsxqT25Vj8yUNOn,2026-03-13 11:27:01.597,0.007602,,,0,0,2567,2460,1994,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,222124,1812,,
gen-1773401221-bqGmW5Da5Zn2dA15sNBH,2026-03-13 11:27:01.548,0.004982,,,0,0,2512,1349,1426,0,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,30924,2182,,
gen-1773401221-E9vwdHLlyek8GrnAsZKc,2026-03-13 11:27:01.272,0.007568,,,0,0,2494,2196,1675,0,moonshotai/kimi-k2.5-0127,Parasail,standard,false,true,,stop,stop,47069,1024,,
gen-1773401221-ZvSHLdXm6dxiLLHo6n7h,2026-03-13 11:27:00.743,0.009391,,,0,0,3612,2743,2825,1344,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,62510,3099,,
gen-1773401211-8Cmju3fTygZyV3YE8bTO,2026-03-13 11:26:51.071,0.010948,,,0,0,3352,3016,2919,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,90622,2193,,
gen-1773401204-weluw5AFOnX7BNJ6qxRN,2026-03-13 11:26:44.072,0.013405,,,0,0,3371,4234,4501,1344,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,88873,1824,,
gen-1773401179-5Sxfs0aBKYWQJUDwztb2,2026-03-13 11:26:19.889,0.003862,,,0,0,2354,1048,767,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,77496,1307,,
gen-1773401178-3CV7O9PfVi8T2fXs1QZ2,2026-03-13 11:26:18.113,0.009166,,,0,0,1931,2700,2429,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,15166,522,,
gen-1773401174-H6r6qnXnbPDuMH0DOGfJ,2026-03-13 11:26:14.787,0.010282,,,0,0,3357,3110,2951,1344,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,70442,1333,,
gen-1773401167-zDKa2BKNxyd9cJ7CegDx,2026-03-13 11:26:07.291,0.010891,,,0,0,2076,3445,3527,0,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,72441,3510,,
gen-1773401165-yK2Jrki0KfewaXLPAuER,2026-03-13 11:26:05.779,0.009403,,,0,0,3575,2451,2085,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,45079,1845,,
gen-1773401158-pgCjkASDpPncRPKKySrH,2026-03-13 11:25:57.988,0.005969,,,0,0,1945,1806,1433,1280,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,36803,1142,,
gen-1773401153-tAh3VpGBNtWHP5L2hepL,2026-03-13 11:25:53.642,0.003716,,,0,0,2068,1046,663,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,85650,1440,,
gen-1773401146-Ec7yDIaMIneeleie2KKn,2026-03-13 11:25:46.983,0.004948,,,0,0,2092,1520,1130,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,107928,938,,
gen-1773401142-S0snI8flxDrsPRbIdfpl,2026-03-13 11:25:42.537,0.006027,,,0,0,2154,1713,1342,1024,moonshotai/kimi-k2.5-0127,Parasail,standard,false,true,,stop,stop,34860,550,,
gen-1773401137-IuY6ZDUsT1pzRiNLgMee,2026-03-13 11:25:37.740,0.01253,,,0,0,3289,3933,4395,0,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,65339,1965,,
gen-1773401137-ghWCn2rD5cX6CLeo76kj,2026-03-13 11:25:37.706,0.012358,,,0,0,3481,3465,3510,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,27511,1420,,
gen-1773401137-qZGhX270YG8BL231FAoN,2026-03-13 11:25:37.705,0.008117,,,0,0,3475,2038,1623,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,36231,2997,,
gen-1773401137-VC3KaBb5isTtUkfXj9Ih,2026-03-13 11:25:37.693,0.012743,,,0,0,3569,3577,3136,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,109986,8278,,
gen-1773401137-yvQSSwflol6Hc98aeoWP,2026-03-13 11:25:37.577,0.004338,,,0,0,3321,1047,831,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,82668,2900,,
gen-1773401137-6AWWkUmH6CxKwKf7trZw,2026-03-13 11:25:37.281,0.009202,,,0,0,3286,2733,2871,0,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,29861,1676,,
gen-1773401110-RevjePHrBR1j5su0U1FA,2026-03-13 11:25:09.883,0.008453,,,0,0,1846,2720,2835,0,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,36775,1242,,
gen-1773401110-OFuBNv4h7R4cWRMVZQvf,2026-03-13 11:25:09.881,0.010996,,,0,0,1860,3635,3659,0,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,43322,1176,,
gen-1773401110-SFZ6wkfnsp606O6BfiBp,2026-03-13 11:25:09.876,0.009461,,,0,0,2209,3251,2676,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,326275,782,,
gen-1773401109-u6O1CXLZLIS2Igz9bOzK,2026-03-13 11:25:09.875,0.011151,,,0,0,2147,3523,3124,0,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,69551,1582,,
gen-1773401110-8qbCi650rxVYe7pQG46Q,2026-03-13 11:25:09.870,0.005631,,,0,0,2060,1484,863,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,47611,2732,,
gen-1773401108-yV3sLRw5kiHotK3TwUY3,2026-03-13 11:25:08.724,0.015877,,,0,0,1845,4977,5110,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,33248,621,,
gen-1773401067-13DeCR5zMOl1J65UAXlx,2026-03-13 11:24:27.261,0.006659,,,0,0,2799,2049,1841,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,153722,1522,,
gen-1773401063-uGKrchtpmWJCDjAqsbWq,2026-03-13 11:24:23.287,0.012267,,,0,0,2808,4226,3893,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,107993,3530,,
gen-1773401055-xnzX7zKoqToI7TdxZTid,2026-03-13 11:24:15.245,0.008521,,-0.0008,0,0,2723,1964,2088,1280,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,15707,2013,,
gen-1773401040-6x2OM6UJQza5odyiPDH1,2026-03-13 11:24:00.242,0.005309,,,0,0,3338,1421,1257,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,96618,1825,,
gen-1773401031-CpM8eftOzfe2qUpYvp0E,2026-03-13 11:23:51.255,0.011497,,-0.001498,0,0,2996,3975,3653,2996,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,86611,2127,,
gen-1773401028-dFNVEpoQJaILJvgNDK1C,2026-03-13 11:23:48.622,0.006502,,,0,0,2809,1986,1977,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,58133,3768,,
gen-1773401022-8Pd3TL9WBl0g6j91r9Rn,2026-03-13 11:23:42.713,0.011539,,-0.000384,0,0,1844,3849,3985,768,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,85171,1640,,
gen-1773401015-S96r2iV1ZbK4WYWzYJrF,2026-03-13 11:23:35.302,0.008532,,-0.000384,0,0,1576,2837,2566,768,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,61570,1368,,
gen-1773401008-IJkqatCzpbWiRMJkl6CN,2026-03-13 11:23:28.522,0.007703,,,0,0,2744,2289,2786,0,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,72155,1531,,
gen-1773401005-TvEWyOvWQRl2qfM6UfSF,2026-03-13 11:23:25.993,0.007578,,,0,0,2724,2007,1868,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,48953,3717,,
gen-1773401000-DrmP5N4EvuMctWn2wj6a,2026-03-13 11:23:20.602,0.007653,,,0,0,2994,1978,1567,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,55267,2191,,
gen-1773400990-gt7O3nBNLQZq8v40XfTH,2026-03-13 11:23:10.143,0.010157,,,0,0,2725,2875,2811,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,95618,4752,,
gen-1773400990-udpNsBlBMftr8EJfaB5f,2026-03-13 11:23:10.131,0.013067,,,0,0,2719,3856,4196,1344,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,72651,4728,,
gen-1773400990-2M5p7HcMqkiZiJ9fEybP,2026-03-13 11:23:10.095,0.008053,,,0,0,2718,2168,1802,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,17865,1425,,
gen-1773400990-UXD2uLzk5hop0rOFNHtB,2026-03-13 11:23:10.077,0.008371,,,0,0,2718,2275,2064,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,77036,4780,,
gen-1773400990-pnPUwQXMkKh3v9fqUF1F,2026-03-13 11:23:10.042,0.006468,,,0,0,2720,1634,1554,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,38168,2989,,
gen-1773400990-Y9QMWRogVKRXZfUwuR5N,2026-03-13 11:23:09.816,0.007492,,,0,0,2724,1978,1665,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,15641,1318,,
gen-1773400985-zugmSRC4XDILiO4j5nZ5,2026-03-13 11:23:04.801,0.010455,,-0.000384,0,0,2978,3238,3212,768,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,57235,2514,,
gen-1773400981-DLM4EeeyuuKLQ1UUdBwa,2026-03-13 11:23:01.994,0.009529,,-0.000384,0,0,3002,2905,2939,768,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,62821,3018,,
gen-1773400981-pc8XOtpR3PyQVYtk1v1G,2026-03-13 11:23:01.111,0.007891,,,0,0,1764,2444,1932,0,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,41123,1569,,
gen-1773400973-vhcHzCIwZIsDcgcvlTcc,2026-03-13 11:22:53.037,0.005747,,,0,0,3221,1291,966,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,8541,1510,,
gen-1773400967-ITpAW8oCIAv6Ip4qwWGw,2026-03-13 11:22:46.823,0.007007,,-0.000384,0,0,1558,2300,1987,768,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,47998,1309,,
gen-1773400960-CEQDqRwdXBJFdJwiLeTI,2026-03-13 11:22:40.528,0.009444,,-0.000384,0,0,1582,3159,3100,768,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,63152,1350,,
gen-1773400939-JauCsGCjYmcutHTz3Mm4,2026-03-13 11:22:19.350,0.005424,,-0.000384,0,0,3213,1408,928,768,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,32188,3189,,
gen-1773400939-LmGZnE1iDjYXVVcH1LEi,2026-03-13 11:22:19.321,0.010091,,,0,0,2909,3017,3111,0,moonshotai/kimi-k2.5-0127,Parasail,standard,false,true,,stop,stop,60910,847,,
gen-1773400939-WbXPFBc89vnIEJfm2w8u,2026-03-13 11:22:19.313,0.007943,,,0,0,3150,2303,2642,704,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,100418,1405,,
gen-1773400939-loyPiBeys3NWqiNsHsLJ,2026-03-13 11:22:19.301,0.00655,,,0,0,3193,1931,1467,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,189957,1331,,
gen-1773400939-p9TikpewquqYsqTrQW3s,2026-03-13 11:22:19.086,0.013286,,-0.000384,0,0,2910,4255,4290,768,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,91900,3610,,
gen-1773400939-HvhFDu1vE3NTebApYMDV,2026-03-13 11:22:19.051,0.008163,,-0.000256,0,0,2893,2400,2329,512,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,45313,2305,,
gen-1773400920-dFVzmw2TPr2qoVI2X12v,2026-03-13 11:22:00.336,0.005685,,,0,0,1955,1833,1455,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,150131,769,,
gen-1773400905-abnfHyVA3FP0gfqr7W0C,2026-03-13 11:21:45.623,0.01824,,,0,0,1491,4615,5071,0,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,42825,1049,,
gen-1773400905-tMAueEbGaYsM7p3dBzaW,2026-03-13 11:21:45.621,0.010401,,,0,0,1193,3448,3579,0,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,74844,1353,,
gen-1773400905-boYGIVhbXtrBmX2L9X24,2026-03-13 11:21:45.620,0.010094,,,0,0,1794,3040,2799,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,14150,472,,
gen-1773400905-inH5Yn9IoOgdVuzH1DVp,2026-03-13 11:21:45.619,0.009633,,-0.000384,0,0,1487,3245,2729,768,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,60798,1544,,
gen-1773400905-leMpb3ESnWbTdqbNwYkG,2026-03-13 11:21:45.482,0.009456,,,0,0,1492,3145,3726,0,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,124114,1083,,
gen-1773400905-fKF3VcSl0o2JNAQuIDD8,2026-03-13 11:21:45.475,0.005852,,,0,0,1855,1917,1507,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,181017,1023,,
gen-1773400901-3fW6QV4AAJSOJiNIZmTF,2026-03-13 11:21:41.366,0.014347,,-0.000384,0,0,2340,4745,4448,768,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,87761,2907,,
gen-1773400897-XDE2ZcCvHJwUWw4B7SDn,2026-03-13 11:21:36.772,0.011661,,-0.000384,0,0,2371,3787,3906,768,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,71602,2792,,
gen-1773400884-5dSUhRUMlMkkCqDtjpyV,2026-03-13 11:21:23.992,0.008025,,-0.000384,0,0,2367,2499,2710,768,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,54307,2322,,
gen-1773400882-n9aGUyTO9cqrP2lMhJJz,2026-03-13 11:21:22.163,0.011323,,-0.000384,0,0,2372,3667,3466,768,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,78890,2800,,
gen-1773400875-oieKIeVtkeIAJ3kfnDgI,2026-03-13 11:21:15.699,0.009685,,,0,0,3005,2660,2605,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,14348,1306,,
gen-1773400874-1kHRpkNliZb2kJJkoOGM,2026-03-13 11:21:14.445,0.010015,,-0.000256,0,0,2766,3082,2634,512,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,63132,2435,,
gen-1773400861-8oJiCWi0LXNcVxGRs0mx,2026-03-13 11:21:01.725,0.009156,,-0.000384,0,0,2366,2900,2562,768,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,60321,3379,,
gen-1773400855-RKP2IWJgjK2zdi8cgyUS,2026-03-13 11:20:55.932,0.008593,,-0.000384,0,0,2368,2700,2475,768,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,45305,3154,,
gen-1773400851-zfOtxkYUTLEtIMmY8knP,2026-03-13 11:20:51.557,0.005033,,-0.000256,0,0,2762,1317,722,512,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,28246,2752,,
gen-1773400825-ALzoRUAbsa3wYaY6Kbwz,2026-03-13 11:20:25.061,0.007975,,,0,0,2750,2288,1936,0,moonshotai/kimi-k2.5-0127,Parasail,standard,false,true,,stop,stop,52221,1011,,
gen-1773400821-ZmsANLVTAjLmd4UYX4rn,2026-03-13 11:20:21.295,0.009089,,-0.001386,0,0,2772,3129,3058,2772,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,52626,2424,,
gen-1773400816-IPblxrkF2djRCTYyFlOh,2026-03-13 11:20:16.677,0.010689,,,0,0,2365,3126,3502,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,79677,3436,,
gen-1773400816-qOVgamMmGHzXG9yIUhCo,2026-03-13 11:20:16.674,0.010051,,-0.000384,0,0,2362,3218,3431,768,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,67168,2794,,
