bundle_id,case_id,abm,mode,success,context_output_path,trend_output_paths,combined_input_path,summary_output_path,input_length,output_length,duration_seconds,validation_note,error
01_fauna_none_plot_rep1,01_fauna_none_plot_rep1,fauna,none,True,results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/02_context/context_output.txt,results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_01/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_02/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_03/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_04/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_05/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_06/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_07/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_08/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_09/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_10/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_11/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_12/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_13/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_14/trend_output.txt,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/01_fauna_none_plot_rep1/01_input/combined_input.txt,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/01_fauna_none_plot_rep1/02_summaries/none.txt,31920,31920,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
01_fauna_none_plot_rep1,01_fauna_none_plot_rep1,fauna,bart,True,results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/02_context/context_output.txt,results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_01/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_02/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_03/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_04/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_05/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_06/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_07/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_08/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_09/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_10/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_11/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_12/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_13/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_14/trend_output.txt,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/01_fauna_none_plot_rep1/01_input/combined_input.txt,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/01_fauna_none_plot_rep1/02_summaries/bart.txt,31920,2326,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
01_fauna_none_plot_rep1,01_fauna_none_plot_rep1,fauna,bert,True,results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/02_context/context_output.txt,results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_01/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_02/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_03/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_04/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_05/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_06/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_07/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_08/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_09/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_10/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_11/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_12/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_13/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_14/trend_output.txt,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/01_fauna_none_plot_rep1/01_input/combined_input.txt,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/01_fauna_none_plot_rep1/02_summaries/bert.txt,31920,9629,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
01_fauna_none_plot_rep1,01_fauna_none_plot_rep1,fauna,t5,True,results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/02_context/context_output.txt,results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_01/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_02/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_03/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_04/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_05/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_06/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_07/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_08/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_09/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_10/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_11/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_12/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_13/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_14/trend_output.txt,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/01_fauna_none_plot_rep1/01_input/combined_input.txt,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/01_fauna_none_plot_rep1/02_summaries/t5.txt,31920,2201,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
01_fauna_none_plot_rep1,01_fauna_none_plot_rep1,fauna,longformer_ext,True,results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/02_context/context_output.txt,results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_01/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_02/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_03/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_04/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_05/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_06/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_07/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_08/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_09/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_10/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_11/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_12/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_13/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/01_fauna_none_plot_rep1/03_trends/plot_14/trend_output.txt,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/01_fauna_none_plot_rep1/01_input/combined_input.txt,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/01_fauna_none_plot_rep1/02_summaries/longformer_ext.txt,31920,2292,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
02_fauna_none_table_rep1,02_fauna_none_table_rep1,fauna,none,True,results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/02_context/context_output.txt,results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_01/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_02/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_03/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_04/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_05/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_06/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_07/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_08/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_09/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_10/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_11/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_12/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_13/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_14/trend_output.txt,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/02_fauna_none_table_rep1/01_input/combined_input.txt,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/02_fauna_none_table_rep1/02_summaries/none.txt,36668,36668,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
02_fauna_none_table_rep1,02_fauna_none_table_rep1,fauna,bart,True,results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/02_context/context_output.txt,results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_01/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_02/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_03/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_04/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_05/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_06/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_07/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_08/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_09/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_10/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_11/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_12/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_13/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_14/trend_output.txt,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/02_fauna_none_table_rep1/01_input/combined_input.txt,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/02_fauna_none_table_rep1/02_summaries/bart.txt,36668,2999,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
02_fauna_none_table_rep1,02_fauna_none_table_rep1,fauna,bert,True,results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/02_context/context_output.txt,results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_01/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_02/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_03/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_04/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_05/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_06/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_07/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_08/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_09/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_10/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_11/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_12/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_13/trend_output.txt|results/kimi-k2.5_all_abms_chain/04_generation_smoke_latest/abms/fauna/runs/run_20260313_071158_572112/cases/02_fauna_none_table_rep1/03_trends/plot_14/trend_output.txt,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/02_fauna_none_table_rep1/01_input/combined_input.txt,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/02_fauna_none_table_rep1/02_summaries/bert.txt,36668,10758,0.000000,Bundle discovered from a completed full-case matrix smoke run. Used to exercise the summarizer pipeline over one context output plus all trend outputs.,
