Summarizer,Evidence,Role,Insights,Example,BLEU,METEOR,R-1,R-2,R-L,Reading ease
longformer_ext,plot,off,off,off,0.000829,0.078269,0.234522,0.093242,0.13571,48.210831
none,table,off,off,off,0.06444,0.252316,0.505696,0.152206,0.217567,41.142916
bart,table,off,off,off,1.8e-05,0.044388,0.13129,0.057352,0.087304,47.35868
bert,table,off,off,off,0.00737,0.114929,0.312571,0.100057,0.151429,33.734571
t5,table,off,off,off,1e-06,0.032934,0.096982,0.03529,0.065107,47.004345
longformer_ext,table,off,off,off,0.000513,0.069761,0.205578,0.053935,0.100909,44.949067
none,plot+table,off,off,off,0.056551,0.26772,0.541113,0.177443,0.223698,47.907367
bart,plot+table,off,off,off,1.6e-05,0.041935,0.133422,0.054467,0.082974,48.598642
bert,plot+table,off,off,off,0.008874,0.122004,0.323255,0.111394,0.146934,33.619767
t5,plot+table,off,off,off,0.0,0.030224,0.087223,0.030003,0.06201,45.374122
longformer_ext,plot+table,off,off,off,0.000733,0.070373,0.201818,0.067733,0.111564,54.430278
none,plot,on,off,off,0.063932,0.29406,0.586152,0.209035,0.246148,46.748686
bart,plot,on,off,off,2.4e-05,0.046183,0.133333,0.047129,0.077612,37.268484
bert,plot,on,off,off,0.009638,0.124857,0.339862,0.130836,0.15265,32.44281
t5,plot,on,off,off,2e-06,0.037458,0.121131,0.039731,0.072005,39.268969
longformer_ext,plot,on,off,off,0.000542,0.060879,0.176159,0.0436,0.087768,24.10553
none,table,on,off,off,0.052263,0.272908,0.504661,0.156046,0.207272,40.848225
bart,table,on,off,off,0.000135,0.053093,0.16065,0.065083,0.091057,37.515324
bert,table,on,off,off,0.017568,0.14358,0.353036,0.114516,0.15798,23.489578
t5,table,on,off,off,7e-06,0.043023,0.12749,0.035216,0.072377,43.2775
longformer_ext,table,on,off,off,0.003259,0.09807,0.27637,0.087854,0.124926,42.848398
none,plot+table,on,off,off,0.047346,0.277421,0.513509,0.172316,0.208688,42.590756
bart,plot+table,on,off,off,0.000135,0.054424,0.160807,0.061889,0.094401,40.620289
bert,plot+table,on,off,off,0.018084,0.153541,0.386778,0.116667,0.163457,24.831665
t5,plot+table,on,off,off,2.2e-05,0.048602,0.143847,0.04688,0.083141,50.3275
longformer_ext,plot+table,on,off,off,0.000214,0.062346,0.184606,0.061361,0.09901,37.472944
none,plot,off,on,off,0.065883,0.271635,0.578267,0.205625,0.24734,42.14417
bart,plot,off,on,off,1e-06,0.036092,0.103051,0.040706,0.065763,39.181808
bert,plot,off,on,off,0.006975,0.109751,0.302942,0.109589,0.147976,29.871957
t5,plot,off,on,off,0.0,0.032282,0.098639,0.034717,0.064626,41.772468
longformer_ext,plot,off,on,off,0.000757,0.076913,0.22062,0.083412,0.12786,53.091412
none,table,off,on,off,0.061607,0.265605,0.506329,0.16028,0.209194,40.50166
bart,table,off,on,off,2.8e-05,0.042771,0.12272,0.048457,0.075622,34.328389
bert,table,off,on,off,0.020475,0.130964,0.343046,0.124862,0.164926,29.704669
t5,table,off,on,off,6e-06,0.041935,0.120787,0.033389,0.069403,37.396308
longformer_ext,table,off,on,off,0.000554,0.068799,0.194696,0.057446,0.09298,28.523069
none,plot+table,off,on,off,0.057676,0.276437,0.54778,0.182195,0.22084,42.707848
bart,plot+table,off,on,off,3.1e-05,0.04619,0.13743,0.053554,0.078626,27.764418
bert,plot+table,off,on,off,0.011801,0.130976,0.348568,0.110193,0.154736,29.185578
t5,plot+table,off,on,off,1e-06,0.032944,0.101592,0.03592,0.060955,50.61
longformer_ext,plot+table,off,on,off,0.000125,0.043262,0.117686,0.036593,0.077793,49.630395
none,plot,off,off,on,0.073049,0.264653,0.576879,0.193524,0.236994,43.058642
bart,plot,off,off,on,3e-06,0.040616,0.118084,0.054018,0.074899,38.832105
bert,plot,off,off,on,0.009271,0.119752,0.323367,0.121406,0.156168,35.444515
t5,plot,off,off,on,0.0,0.033802,0.099421,0.044974,0.069459,47.442094
longformer_ext,plot,off,off,on,0.000789,0.069916,0.208685,0.068146,0.103718,25.662165
none,table,off,off,on,0.066093,0.264179,0.522654,0.178087,0.219765,37.820713
bart,table,off,off,on,9e-06,0.040827,0.126921,0.051471,0.079492,32.373555
bert,table,off,off,on,0.010776,0.126096,0.337735,0.107394,0.147232,27.347684
t5,table,off,off,on,0.0,0.029104,0.085208,0.023874,0.052488,38.890192
longformer_ext,table,off,off,on,0.000481,0.07883,0.226849,0.06903,0.100684,34.821597
none,plot+table,off,off,on,0.06168,0.257696,0.542862,0.185232,0.222703,39.822701
bart,plot+table,off,off,on,7.2e-05,0.05226,0.159397,0.062356,0.099049,41.147405
bert,plot+table,off,off,on,0.007437,0.129842,0.336433,0.113899,0.143702,23.917704
t5,plot+table,off,off,on,0.0,0.029572,0.091561,0.035556,0.056713,34.456048
longformer_ext,plot+table,off,off,on,0.000567,0.071724,0.208516,0.065163,0.102066,37.99375
none,plot,on,off,on,0.05938,0.278536,0.543693,0.192517,0.226114,43.422856
bart,plot,on,off,on,4e-05,0.049589,0.142337,0.054323,0.086064,50.063415
bert,plot,on,off,on,0.009145,0.131564,0.346122,0.119922,0.150658,27.606241
t5,plot,on,off,on,1e-06,0.034074,0.11602,0.044549,0.074874,47.637324
longformer_ext,plot,on,off,on,0.000489,0.069534,0.219298,0.073354,0.110276,48.173289
none,table,on,off,on,0.05518,0.270567,0.504682,0.170186,0.213934,40.957718
bart,table,on,off,on,0.000197,0.061356,0.1678,0.067423,0.095886,40.074536
bert,table,on,off,on,0.016667,0.154364,0.392011,0.12097,0.16032,26.220521
t5,table,on,off,on,6e-06,0.041029,0.12929,0.042014,0.076641,52.402942
longformer_ext,table,on,off,on,0.004455,0.107171,0.280588,0.088287,0.125882,33.098782
none,plot+table,on,off,on,0.049141,0.281668,0.51292,0.1772,0.213294,39.74965
bart,plot+table,on,off,on,0.000128,0.056274,0.167755,0.071848,0.099869,39.235658
bert,plot+table,on,off,on,0.019013,0.163286,0.413901,0.129673,0.16462,24.118127
t5,plot+table,on,off,on,2.1e-05,0.048456,0.144793,0.04565,0.076694,41.775641
longformer_ext,plot+table,on,off,on,0.003729,0.102736,0.301676,0.088261,0.137019,37.90125
none,plot,on,on,off,0.051064,0.287766,0.53305,0.189388,0.224906,40.9202
bart,plot,on,on,off,3.7e-05,0.048206,0.136243,0.052945,0.082672,40.8292
bert,plot,on,on,off,0.010797,0.133304,0.348281,0.117809,0.146355,25.358606
t5,plot,on,on,off,3.5e-05,0.050682,0.147465,0.054018,0.086241,38.495701
longformer_ext,plot,on,on,off,1e-06,0.02907,0.093655,0.024448,0.058364,40.724184
none,table,on,on,off,0.053289,0.270023,0.480178,0.156259,0.198521,38.848055
bart,table,on,on,off,0.000106,0.052662,0.147906,0.057629,0.08377,38.792197
bert,table,on,on,off,0.023258,0.162785,0.397416,0.125646,0.157106,25.122951
t5,table,on,on,off,7.5e-05,0.046583,0.139915,0.044488,0.076496,46.382139
longformer_ext,table,on,on,off,0.002186,0.086433,0.23763,0.075183,0.108735,36.642995
none,plot+table,on,on,off,0.044582,0.277801,0.501921,0.166174,0.204552,39.938176
bart,plot+table,on,on,off,0.000111,0.049947,0.144531,0.04886,0.076172,27.437292
bert,plot+table,on,on,off,0.024557,0.157689,0.388278,0.128796,0.165882,27.670036
t5,plot+table,on,on,off,4.3e-05,0.047489,0.144121,0.045887,0.083852,38.241898
longformer_ext,plot+table,on,on,off,0.001215,0.085146,0.231663,0.063609,0.106968,36.579481
none,plot,off,on,on,0.060072,0.264804,0.539893,0.181818,0.223256,37.298992
bart,plot,off,on,on,4.4e-05,0.049789,0.151874,0.054605,0.08547,40.76967
bert,plot,off,on,on,0.008015,0.121658,0.322946,0.107143,0.135411,25.217381
t5,plot,off,on,on,1e-06,0.033412,0.101833,0.036685,0.066531,37.687943
longformer_ext,plot,off,on,on,6.7e-05,0.037903,0.117018,0.036132,0.064861,46.665292
none,table,off,on,on,0.05612,0.263745,0.500083,0.163326,0.202683,34.658965
bart,table,off,on,on,1.5e-05,0.041482,0.125,0.042582,0.071144,34.022525
bert,table,off,on,on,0.008856,0.11656,0.309478,0.087365,0.134844,20.719087
t5,table,off,on,on,4e-06,0.038324,0.11568,0.038809,0.070879,46.85105
longformer_ext,table,off,on,on,0.000465,0.061932,0.193833,0.057935,0.090623,35.984205
none,plot+table,off,on,on,0.053826,0.274603,0.518506,0.178981,0.213444,36.392337
bart,plot+table,off,on,on,4e-06,0.036533,0.109249,0.0389,0.066354,34.304773
bert,plot+table,off,on,on,0.011861,0.130039,0.335802,0.1098,0.142661,19.822117
t5,plot+table,off,on,on,2e-06,0.037444,0.107817,0.041807,0.066712,45.164366
longformer_ext,plot+table,off,on,on,0.0,0.004349,0.014286,0.005004,0.012143,49.172672
none,plot,on,on,on,0.058506,0.275087,0.503854,0.18322,0.212766,38.299064
bart,plot,on,on,on,0.000231,0.060037,0.17366,0.065245,0.098128,44.045527
bert,plot,on,on,on,0.014762,0.136783,0.361322,0.113279,0.153846,24.564565
t5,plot,on,on,on,2e-05,0.043488,0.139458,0.04828,0.087905,46.712029
longformer_ext,plot,on,on,on,0.000512,0.067019,0.20614,0.058307,0.105263,36.586008
none,table,on,on,on,0.05135,0.274031,0.484951,0.16129,0.201781,36.700638
bart,table,on,on,on,0.000175,0.059615,0.167207,0.061608,0.095269,37.618407
bert,table,on,on,on,0.013298,0.136155,0.357935,0.109278,0.147067,26.839911
t5,table,on,on,on,7e-06,0.040134,0.124625,0.042014,0.075975,44.059659
longformer_ext,table,on,on,on,0.004213,0.105323,0.289143,0.086091,0.129939,34.672462
none,plot+table,on,on,on,0.046248,0.278097,0.491974,0.170384,0.203032,35.152673
bart,plot+table,on,on,on,0.000235,0.062291,0.182229,0.071128,0.100808,41.415965
bert,plot+table,on,on,on,0.023078,0.160822,0.411673,0.134515,0.166754,24.961461
t5,plot+table,on,on,on,4.7e-05,0.049348,0.147514,0.053377,0.087586,46.100617
longformer_ext,plot+table,on,on,on,0.000455,0.066786,0.195427,0.056409,0.095835,25.324783
