Summarizer,Evidence,Role,Insights,Example,BLEU,METEOR,R-1,R-2,R-L,Reading ease
longformer_ext,table,off,off,off,0.000136,0.053044,0.16159,0.041707,0.085284,38.968912
none,plot+table,off,off,off,0.060604,0.240105,0.570382,0.188441,0.235557,47.58571
bart,plot+table,off,off,off,1e-06,0.035423,0.113029,0.047409,0.069712,53.680004
bert,plot+table,off,off,off,0.006627,0.111746,0.314476,0.10508,0.143313,34.850833
t5,plot+table,off,off,off,0.0,0.025278,0.082474,0.028886,0.054983,60.625678
longformer_ext,plot+table,off,off,off,0.000333,0.055638,0.191919,0.057486,0.097222,43.962616
none,plot,on,off,off,0.068018,0.241929,0.600442,0.227534,0.277876,47.965339
bart,plot,on,off,off,0.0,0.033996,0.102041,0.046971,0.07415,38.547841
bert,plot,on,off,off,0.003672,0.093206,0.265734,0.105872,0.138036,37.715119
t5,plot,on,off,off,0.0,0.029122,0.092593,0.033631,0.062414,43.147727
longformer_ext,plot,on,off,off,0.000254,0.060634,0.172824,0.073288,0.09637,34.521212
none,table,on,off,off,0.057265,0.26758,0.530165,0.172623,0.202899,35.691745
bart,table,on,off,off,1.2e-05,0.040357,0.128197,0.041874,0.078379,29.9575
bert,table,on,off,off,0.012925,0.135592,0.336726,0.110102,0.141953,22.321966
t5,table,on,off,off,2e-06,0.035645,0.113865,0.036193,0.066309,35.976842
longformer_ext,table,on,off,off,0.000126,0.053182,0.176879,0.041087,0.08844,33.220146
none,plot+table,on,off,off,0.060018,0.241098,0.570913,0.186635,0.240321,48.023522
bart,plot+table,on,off,off,0.0,0.032864,0.101044,0.02966,0.060626,33.210526
bert,plot+table,on,off,off,0.005342,0.102898,0.286801,0.093704,0.134036,31.422631
t5,plot+table,on,off,off,0.0,0.023891,0.07695,0.026126,0.04878,48.770652
longformer_ext,plot+table,on,off,off,0.000123,0.051478,0.172237,0.054662,0.086761,39.208333
none,plot,off,on,off,0.081209,0.277371,0.615562,0.224693,0.251821,39.858296
bart,plot,off,on,off,1e-06,0.037885,0.113552,0.051403,0.070294,48.703557
bert,plot,off,on,off,0.005011,0.108162,0.288462,0.090379,0.125874,18.849545
t5,plot,off,on,off,1e-06,0.037461,0.117687,0.043742,0.070612,40.499912
longformer_ext,plot,off,on,off,0.000319,0.060544,0.175838,0.063291,0.092979,32.000489
none,table,off,on,off,0.064172,0.275687,0.542001,0.180508,0.210251,35.696248
bart,table,off,on,off,5.2e-05,0.049271,0.14309,0.049036,0.08494,36.623941
bert,table,off,on,off,0.017644,0.137677,0.355712,0.107259,0.140227,14.980802
t5,table,off,on,off,8e-06,0.0374,0.125786,0.044386,0.07812,65.113982
longformer_ext,table,off,on,off,0.001121,0.06937,0.20451,0.056878,0.101328,28.973686
none,plot+table,off,on,off,0.068514,0.269325,0.580402,0.198564,0.226131,39.535359
bart,plot+table,off,on,off,2e-06,0.036542,0.118316,0.03612,0.06885,42.240997
bert,plot+table,off,on,off,0.009699,0.125687,0.336566,0.113584,0.150599,19.557156
t5,plot+table,off,on,off,1e-06,0.03589,0.117766,0.041077,0.067295,49.956413
longformer_ext,plot+table,off,on,off,0.0,0.031356,0.146326,0.029802,0.08158,30.999274
none,plot,off,off,on,0.078073,0.275212,0.594595,0.216683,0.243435,39.163416
bart,plot,off,off,on,1e-06,0.036764,0.10587,0.055008,0.072616,42.092561
bert,plot,off,off,on,0.007641,0.114897,0.311916,0.116306,0.147196,22.550751
t5,plot,off,off,on,0.0,0.036895,0.108622,0.040082,0.065852,40.377184
longformer_ext,plot,off,off,on,3e-06,0.039722,0.184912,0.04176,0.092456,43.165
none,table,off,off,on,0.051343,0.277469,0.542511,0.170756,0.207979,36.105712
bart,table,off,off,on,0.000147,0.057263,0.16699,0.064767,0.090615,44.802052
bert,table,off,off,on,0.010754,0.135976,0.35407,0.105292,0.141409,18.47038
t5,table,off,off,on,1.1e-05,0.043494,0.135762,0.043075,0.078808,42.212138
longformer_ext,table,off,off,on,0.000636,0.06854,0.206147,0.064616,0.106799,59.571207
none,plot+table,off,off,on,0.077996,0.282226,0.601823,0.206512,0.243258,40.611149
bart,plot+table,off,off,on,1.6e-05,0.047089,0.14881,0.048312,0.087963,50.80447
bert,plot+table,off,off,on,0.010882,0.128322,0.342158,0.111649,0.148591,30.243387
t5,plot+table,off,off,on,3e-06,0.039264,0.128428,0.043507,0.076254,50.026459
longformer_ext,plot+table,off,off,on,0.000122,0.058001,0.183108,0.057419,0.08962,42.598275
none,plot,on,off,on,0.063831,0.270146,0.628549,0.220118,0.265379,42.04415
bart,plot,on,off,on,0.0,0.02958,0.09618,0.038225,0.060027,26.155839
bert,plot,on,off,on,0.005702,0.112638,0.302536,0.102071,0.14573,21.793631
t5,plot,on,off,on,0.0,0.032974,0.112619,0.043449,0.069878,51.272269
longformer_ext,plot,on,off,on,0.000437,0.069581,0.227832,0.080202,0.119912,44.521976
none,table,on,off,on,0.057648,0.261931,0.540314,0.169693,0.212565,32.973247
bart,table,on,off,on,2.4e-05,0.044855,0.138705,0.053536,0.085865,35.931201
bert,table,on,off,on,0.009423,0.113399,0.303526,0.095964,0.134274,22.419123
t5,table,on,off,on,0.0,0.028666,0.091993,0.027276,0.057922,30.848139
longformer_ext,table,on,off,on,0.000273,0.059693,0.178087,0.048657,0.089043,28.243947
none,plot+table,on,off,on,0.059283,0.269218,0.593236,0.201852,0.235783,40.446642
bart,plot+table,on,off,on,4e-06,0.040109,0.119533,0.045439,0.074124,41.598869
bert,plot+table,on,off,on,0.003638,0.107187,0.292923,0.091701,0.12935,19.433508
t5,plot+table,on,off,on,0.0,0.031822,0.108254,0.039269,0.067659,48.206046
longformer_ext,plot+table,on,off,on,6e-05,0.052455,0.158545,0.046164,0.08447,46.176746
none,plot,on,on,off,0.07127,0.26809,0.601084,0.210082,0.252158,37.941847
bart,plot,on,on,off,0.0,0.032027,0.097279,0.038121,0.065306,39.345682
bert,plot,on,on,off,0.006015,0.107042,0.280434,0.094511,0.129657,21.209233
t5,plot,on,on,off,0.0,0.031151,0.100817,0.0409,0.064714,47.439108
longformer_ext,plot,on,on,off,0.000366,0.067022,0.202771,0.063642,0.093199,29.799401
none,table,on,on,off,0.055911,0.259268,0.53615,0.160685,0.205791,35.924676
bart,table,on,on,off,3e-06,0.038319,0.113924,0.034,0.065956,29.080386
bert,table,on,on,off,0.007043,0.107469,0.268614,0.077364,0.117411,17.04186
t5,table,on,on,off,0.0,0.027656,0.083021,0.024515,0.048996,31.114174
longformer_ext,table,on,on,off,0.000182,0.055232,0.162179,0.052598,0.086538,34.040345
none,plot+table,on,on,off,0.059452,0.250701,0.563192,0.17838,0.231386,40.080976
bart,plot+table,on,on,off,6e-06,0.04321,0.12107,0.053548,0.076254,32.515739
bert,plot+table,on,on,off,0.006046,0.103407,0.275516,0.087367,0.132153,19.674709
t5,plot+table,on,on,off,0.0,0.029568,0.097312,0.030644,0.058523,42.175885
longformer_ext,plot+table,on,on,off,0.0,0.024569,0.080933,0.026767,0.045953,27.786932
none,plot,off,on,on,0.067983,0.275209,0.570432,0.204299,0.229568,31.596986
bart,plot,off,on,on,2.9e-05,0.049301,0.144554,0.057464,0.079208,30.191823
bert,plot,off,on,on,0.006335,0.116401,0.300253,0.086076,0.123137,9.341982
t5,plot,off,on,on,0.0,0.028213,0.101499,0.037491,0.066076,50.010417
longformer_ext,plot,off,on,on,0.0,0.012789,0.109516,0.010692,0.075459,21.096346
none,table,off,on,on,0.057887,0.272461,0.517142,0.167308,0.202179,35.667019
bart,table,off,on,on,9.2e-05,0.055795,0.15786,0.048956,0.08741,45.116846
bert,table,off,on,on,0.01357,0.152937,0.373708,0.10236,0.144182,19.953814
t5,table,off,on,on,4e-06,0.035632,0.117096,0.044191,0.074272,47.632119
longformer_ext,table,off,on,on,0.001471,0.085044,0.240169,0.067191,0.111313,29.890485
none,plot+table,off,on,on,0.065866,0.281813,0.575404,0.187285,0.225696,33.695728
bart,plot+table,off,on,on,1.7e-05,0.041706,0.133908,0.053068,0.084853,48.084118
bert,plot+table,off,on,on,0.007728,0.134617,0.3369,0.096075,0.133882,16.503301
t5,plot+table,off,on,on,1e-06,0.035214,0.110284,0.045362,0.071042,56.913262
longformer_ext,plot+table,off,on,on,2e-06,0.038074,0.162128,0.017954,0.083947,42.209385
none,plot,on,on,on,0.067196,0.2712,0.577803,0.197844,0.229911,34.816535
bart,plot,on,on,on,0.0,0.032926,0.095658,0.038697,0.067843,40.614228
bert,plot,on,on,on,0.005677,0.111753,0.297959,0.104434,0.132362,20.742895
t5,plot,on,on,on,0.0,0.037342,0.104907,0.035896,0.058883,26.465
longformer_ext,plot,on,on,on,0.000412,0.068861,0.199874,0.06877,0.103405,33.291875
none,table,on,on,on,0.048846,0.260424,0.5121,0.160826,0.199018,29.569613
bart,table,on,on,on,1e-05,0.043169,0.121554,0.040545,0.071073,29.653333
bert,table,on,on,on,0.011246,0.126953,0.319845,0.091514,0.128603,22.930874
t5,table,on,on,on,0.0,0.026848,0.082707,0.019152,0.044429,22.448306
longformer_ext,table,on,on,on,2.9e-05,0.044134,0.143885,0.042539,0.081753,42.632348
none,plot+table,on,on,on,0.055906,0.269035,0.562654,0.181144,0.232616,38.1645
bart,plot+table,on,on,on,2.6e-05,0.045305,0.145538,0.052059,0.084952,32.074908
bert,plot+table,on,on,on,0.007431,0.112664,0.299602,0.089875,0.126208,18.710467
t5,plot+table,on,on,on,5e-06,0.043919,0.134443,0.043956,0.07787,46.324176
longformer_ext,plot+table,on,on,on,0.000122,0.060819,0.181298,0.046467,0.082061,29.707166
